pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.104486,0.31565,0.438546,0.141318,3.94387,7.60798,-5.22373,5.57437,-3.14738,-1.43617,2.04628,-5.436,0.00211287,-0.144627,-0.144627,0.160285,0.017388,0.226866,0.226866,0.0326882,0.0972394,-0.000769495,-0.000769495,0.166674,0.0915104,0.0683998,0.0683998,0.828636,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.289324,0.374847,0.0480002,0.287829,4.62629,1.41358,7.46454,3.8048,-5.94183,-3.6716,-1.0684,-0.199317,0.270684,0.0709132,0.0709132,0.12722,0.0428509,-0.100171,-0.100171,0.669008,0.944587,-0.00377122,-0.00377122,0.039804,0.00148469,0.0932666,0.0932666,0.378929,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0421735,0.453214,0.399769,0.104844,-5.24725,-5.63621,1.87355,7.58204,9.93298,7.6349,-0.281981,0.0775509,0.142657,-0.208999,-0.208999,0.0001465,0.0723128,-0.189272,-0.189272,0.0512914,0.448141,-0.149234,-0.149234,0.062964,0.00740155,-0.000789333,-0.000789333,0.254374,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.275065,0.356747,0.24233,0.125859,7.07536,1.99458,6.12242,-0.448461,3.30078,4.34939,2.78941,0.739559,0.0442459,-0.0453586,-0.0453586,0.013735,0.54529,0.0115466,0.0115466,0.0381168,0.105188,0.0439299,0.0439299,0.156285,0.0765412,-0.187003,-0.187003,0.375902,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0704618,0.282175,0.426167,0.221196,3.33668,8.02038,7.59016,-4.53257,-0.442497,-3.94596,9.85068,0.562461,0.0575513,0.216095,0.216095,0.288196,0.24789,0.00494296,0.00494296,0.000462365,0.360933,0.0211353,0.0211353,0.00923119,0.0109697,-0.00436619,-0.00436619,0.574708,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0578858,0.348489,0.593395,0.00022932,0.237218,2.16545,7.84439,6.22474,-8.48809,-3.35902,6.29161,-1.61012,0.0971027,-0.00933983,-0.00933983,0.009719,0.478299,0.137315,0.137315,0.251804,0.482439,0.0760782,0.0760782,0.174756,0.000878813,0.129191,0.129191,0.618195,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.227757,0.323599,0.1301,0.318544,8.62629,8.53894,-5.2513,-4.92019,-2.82642,1.99058,3.53299,5.22785,0.00090409,0.0878153,0.0878153,0.111538,0.772418,0.920746,0.920746,0.0145502,0.00332075,0.0163381,0.0163381,0.550332,0.0577165,0.0665209,0.0665209,0.0926117,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.557845,0.0957886,0.149107,0.19726,4.64105,7.23483,3.16148,-3.59874,0.889723,6.87132,0.94936,7.17138,0.0196795,-0.312417,-0.312417,0.382837,0.0349692,-0.228459,-0.228459,0.0292376,0.0105934,-0.0256964,-0.0256964,0.156451,0.0774788,-0.928035,-0.928035,0.600446,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.121026,0.284269,0.281654,0.31305,8.21802,-0.6556,3.44655,-0.215102,4.20714,-4.69404,-6.60949,9.92777,0.184142,0.248567,0.248567,0.000324423,0.390474,-0.17232,-0.17232,0.0633688,0.586591,0.168642,0.168642,0.186785,0.100489,-0.0330087,-0.0330087,0.0129475,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0325086,0.267803,0.646282,0.0534061,-4.90833,3.79062,6.42042,5.85688,9.37958,9.95952,1.67644,-5.76186,0.259163,-0.0848634,-0.0848634,0.643346,0.0208654,0.0663675,0.0663675,0.444671,1.2082e-05,-0.133545,-0.133545,0.00263364,0.545257,0.526388,0.526388,0.0382846,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.134326,0.616463,0.202825,0.046386,4.09185,1.14563,-9.75674,9.07889,-1.70134,-7.04989,-4.86503,8.54315,0.248078,0.0721677,0.0721677,0.0506668,0.00779725,-0.299869,-0.299869,0.13523,0.0853615,0.00265824,0.00265824,0.0727855,0.114792,0.514786,0.514786,0.0399535,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.343402,0.439313,0.072769,0.144516,2.20375,5.10335,-7.10536,-1.18717,-0.452155,-8.46278,4.0335,-5.58001,0.000804302,-0.0808138,-0.0808138,0.0311136,0.181979,0.0290278,0.0290278,0.362134,0.0560087,0.167872,0.167872,0.000157315,0.690417,-0.0565783,-0.0565783,0.92713,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.227149,0.181456,0.550731,0.0406631,2.31894,-3.06512,4.341,5.13966,0.534582,-9.41495,-3.69125,6.94727,0.01705,0.0283671,0.0283671,0.274809,0.147612,0.160321,0.160321,0.0062445,0.380755,-0.011382,-0.011382,0.121248,0.00417562,-0.234171,-0.234171,0.0905223,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.546144,0.297827,0.0964189,0.05961,-4.85535,-8.39095,6.79423,9.76096,1.08331,6.35355,-2.57217,-6.42585,0.167053,0.341515,0.341515,0.596165,0.755507,0.153753,0.153753,0.0410457,0.529448,0.327592,0.327592,0.259684,0.266746,0.296463,0.296463,0.0507743,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0590586,0.364286,0.251451,0.325203,-5.89364,7.60798,7.99137,-1.94845,-1.99115,-0.380638,-5.42603,-6.78325,0.239763,0.0866274,0.0866274,0.73629,0.226666,-0.0761341,-0.0761341,0.481566,0.0120974,0.00755252,0.00755252,0.100628,0.158177,-0.156497,-0.156497,0.0444879,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.33018,0.208146,0.287277,0.174397,6.66338,-8.98024,0.651678,-9.21164,-0.665576,-1.53026,-2.0604,-5.4598,0.00058764,0.134832,0.134832,0.00178507,1.85547,-0.0278739,-0.0278739,0.0219758,0.248317,-0.150155,-0.150155,0.0767207,0.682719,0.162513,0.162513,0.115242,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.35402,0.404973,0.0655239,0.175483,-0.784816,-8.76184,1.09232,-0.769039,7.78008,8.71976,3.44666,-9.8292,0.208542,-0.0246157,-0.0246157,0.0948181,0.00453458,-0.056254,-0.056254,0.12472,0.0186113,-0.0668813,-0.0668813,0.690823,0.173391,0.113061,0.113061,0.0372827,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.139051,0.472121,0.105159,0.283669,5.1737,-5.87055,-2.63415,2.00526,7.74165,-7.36931,9.88229,3.56767,1.33056,0.114601,0.114601,0.94767,1.52153,-0.0415367,-0.0415367,0.699298,0.0115081,0.0338752,0.0338752,0.0205926,0.0850457,0.0674301,0.0674301,0.163368,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.242024,0.269159,0.245815,0.243002,-2.18662,-0.033186,-9.77313,0.36133,3.82634,5.83715,-1.09181,9.41895,0.234542,0.582437,0.582437,0.0320483,0.66434,-0.00686295,-0.00686295,0.169937,0.441994,0.0429347,0.0429347,9.22268e-05,0.0632596,0.32656,0.32656,0.00112919,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0333269,0.377422,0.296311,0.292939,-3.37877,-4.20285,5.23046,-6.47721,4.49378,2.89043,0.686546,8.34669,0.106395,0.0237826,0.0237826,0.0643921,0.0164887,0.0529291,0.0529291,0.58484,0.176616,-0.363815,-0.363815,0.000148131,0.0149651,0.0369262,0.0369262,0.0367061,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.271602,0.278012,0.148318,0.302068,-1.61006,5.68961,8.50003,5.50894,-6.07835,8.02316,9.55447,7.82753,1.85387e-05,0.449787,0.449787,0.0398345,0.138701,-0.00911307,-0.00911307,0.0390776,0.0764372,-0.0402864,-0.0402864,0.036154,0.0198657,0.373722,0.373722,0.34496,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.415631,0.160033,0.156134,0.268202,-6.54153,1.71387,-6.13561,1.91115,6.81458,-0.286923,6.47829,3.43353,0.0914203,0.117293,0.117293,0.404424,0.0271958,0.209453,0.209453,0.126307,0.0606047,0.706114,0.706114,0.0159429,0.0384496,-0.00555083,-0.00555083,0.172622,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.233562,0.252578,0.0712189,0.442642,-2.75824,-7.38518,-3.45382,-3.51324,-1.53717,5.796,-0.980732,-5.99542,0.0613231,-0.247496,-0.247496,0.311914,0.258551,-0.0556442,-0.0556442,0.575452,0.0343381,-0.12991,-0.12991,0.25932,0.308397,0.0507051,0.0507051,0.49736,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.309393,0.0546947,0.188997,0.446915,-2.35754,5.87856,9.06896,4.60105,3.85491,-7.63701,0.113072,-7.19887,0.402385,-0.434794,-0.434794,0.0339315,0.176937,-0.331104,-0.331104,0.72882,0.309373,-0.0110449,-0.0110449,0.115479,0.71839,0.00223094,0.00223094,0.0632578,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0542309,0.408881,0.0981071,0.438781,-1.36337,4.40598,-4.41394,-0.60353,7.99854,-5.07014,-9.87558,4.92741,0.303526,-0.129118,-0.129118,0.00160942,0.0983123,0.603762,0.603762,0.23042,0.000767812,-0.641021,-0.641021,0.302689,0.129066,-0.728332,-0.728332,0.0453303,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.144986,0.0488788,0.252232,0.553904,-8.83817,-9.04752,-9.28891,8.59371,-4.08905,2.37713,9.98112,8.43474,0.0303272,-0.256179,-0.256179,1.22753,0.115604,0.0531598,0.0531598,0.0857709,0.0407436,-0.0148531,-0.0148531,0.0337966,0.0897916,0.0730786,0.0730786,1.25808e-05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.200713,0.129548,0.445034,0.224706,-9.99516,-5.60147,-5.41232,-6.03455,0.29879,-6.06082,-8.17434,-2.5129,0.192629,0.0415669,0.0415669,0.274707,0.583,0.0317387,0.0317387,0.146768,7.85251e-05,-0.0216184,-0.0216184,0.255101,0.125477,-0.0927512,-0.0927512,0.000614929,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.227035,0.156889,0.336632,0.279444,-1.5043,-0.0237488,-3.2279,-6.20954,8.84837,-8.61355,-7.74156,2.91099,0.287962,0.0664024,0.0664024,0.366154,0.131902,0.0702435,0.0702435,0.0756463,0.0880229,-0.230405,-0.230405,0.240275,0.443044,-0.120162,-0.120162,0.955017,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.396401,0.284379,0.187192,0.132027,-7.40365,-8.33077,5.63584,6.4358,8.90651,-5.78074,-9.39658,-5.20612,1.07262,0.0422433,0.0422433,0.103666,0.0398725,-0.429742,-0.429742,0.304864,0.000552246,-0.0682388,-0.0682388,0.0580825,0.243101,-0.188911,-0.188911,0.0643432,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0319812,0.122695,0.373534,0.47179,2.30309,2.21077,8.88854,6.08893,5.95404,-4.29842,-0.110298,-2.27754,0.0266081,-0.0615307,-0.0615307,0.0103413,0.0145069,-0.981572,-0.981572,0.000609678,0.327435,0.0477908,0.0477908,1.23681,0.00364436,-0.621659,-0.621659,0.0274043,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.454375,0.0297763,0.10358,0.412269,-8.44233,-8.23092,0.618214,-5.5609,5.26272,-3.92843,5.17233,0.188404,0.0992638,0.023546,0.023546,0.0713457,0.174446,0.0734153,0.0734153,0.526618,0.385129,0.191079,0.191079,0.0555847,0.868281,0.0324837,0.0324837,0.00373621,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.240257,0.33763,0.164184,0.257929,-0.636647,-3.80692,3.52217,-1.90239,5.91851,5.39847,-7.7968,5.2681,0.00772142,-0.112377,-0.112377,0.0428729,0.413977,-0.209301,-0.209301,0.013948,0.0214394,0.0718543,0.0718543,0.00916372,0.103654,0.0480065,0.0480065,0.0978451,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.32853,0.14757,0.261449,0.262452,8.89885,8.24636,-9.61558,8.33729,4.04147,-2.39565,-1.74393,2.92464,0.0348024,-0.370369,-0.370369,0.012889,1.72354,-0.140115,-0.140115,0.259299,0.000789866,-0.149182,-0.149182,0.108791,0.606028,0.0788299,0.0788299,0.0147568,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.410788,0.0848212,0.310199,0.194192,-3.17305,2.82388,5.08027,4.67287,2.83702,6.89515,7.84723,-5.35998,0.951898,0.403859,0.403859,0.0842354,0.0388157,-0.0557391,-0.0557391,0.847548,0.017025,1.25589,1.25589,0.104922,0.285905,-0.0354167,-0.0354167,0.44675,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.418078,0.252687,0.242679,0.0865558,9.71634,-4.74813,-4.9667,-7.26246,-5.14579,8.59992,-4.79658,-4.21071,0.0564781,-0.171323,-0.171323,0.204778,0.0853884,0.0602594,0.0602594,0.352792,0.0803266,-0.00385038,-0.00385038,0.0819289,0.0267501,0.215781,0.215781,0.739404,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.151234,0.113591,0.36173,0.373445,-5.59588,5.24433,-3.06279,-9.77308,9.80784,5.03678,-4.16934,4.55365,0.0065538,-0.0875763,-0.0875763,0.000706556,1.19742,0.0294569,0.0294569,0.0950959,0.218543,0.004919,0.004919,0.131154,0.0296092,-0.1121,-0.1121,0.314568,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.208405,0.238038,0.312738,0.240818,-5.64411,8.84586,7.71289,2.71336,5.48924,-8.48816,1.04612,1.89212,0.892523,0.188022,0.188022,0.294009,0.346437,-0.0788795,-0.0788795,0.0428208,0.244341,0.520306,0.520306,0.0836196,0.885149,0.032806,0.032806,0.704585,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.266211,0.374502,0.166392,0.192895,5.44139,-1.17283,-9.98677,-0.81426,6.99707,-9.6289,-0.727144,-6.17148,3.99275e-06,0.0178273,0.0178273,0.127028,0.300987,-0.00209683,-0.00209683,0.0131553,0.00496757,0.0374984,0.0374984,0.0733585,0.377641,0.280654,0.280654,0.000534421,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.251425,0.147404,0.19709,0.404082,-1.27866,-8.13498,-2.83272,-2.12844,-6.37287,7.68413,9.95923,2.57789,0.0355562,-0.125542,-0.125542,0.136926,0.396196,-0.518864,-0.518864,0.0398902,0.10596,0.2764,0.2764,0.12279,0.00344114,0.164359,0.164359,0.000229288,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.413097,0.378565,0.206917,0.00142011,-1.30012,7.9089,7.85216,-8.33236,-5.3538,-0.453895,-5.42273,-2.56407,1.16387,0.0283681,0.0283681,0.152473,0.307939,-0.0162066,-0.0162066,0.495554,0.042005,-0.195284,-0.195284,0.19422,0.00181281,0.00985532,0.00985532,0.0880283,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.282722,0.260566,0.294238,0.162474,-2.26236,-8.65484,4.07019,-1.22307,1.66196,-5.04657,1.63814,2.45553,0.26674,0.00545015,0.00545015,0.0730059,0.0368187,-0.152402,-0.152402,0.57432,0.000161819,-0.102509,-0.102509,0.0671744,0.00449716,0.161422,0.161422,0.0432053,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.254868,0.157861,0.279823,0.307448,4.35947,2.78243,8.18696,-2.05892,3.65425,-8.37652,9.52039,-8.81465,0.101888,0.0136379,0.0136379,0.00626467,0.124923,0.036198,0.036198,0.00724664,0.150669,0.113382,0.113382,0.183565,0.112043,0.445685,0.445685,0.00546466,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.485411,0.0139214,0.362858,0.137809,1.23082,-3.78897,2.26798,-8.21207,5.76777,-9.67958,-6.75604,-6.48119,0.0506357,-0.390725,-0.390725,0.0886026,0.00733745,0.139581,0.139581,0.0301971,0.328115,0.520765,0.520765,1.35156,0.221987,-0.231805,-0.231805,0.11144,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.145925,0.355838,0.483942,0.0142947,-0.533729,1.65891,-9.07943,8.61316,7.38732,-1.55171,-3.42741,-0.138893,0.0764925,0.0638248,0.0638248,0.0186607,1.55797,0.0438982,0.0438982,8.77442e-06,0.0042063,0.00633798,0.00633798,1.6693,0.158351,-0.281772,-0.281772,0.000675817,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.43767,0.0260856,0.263758,0.272487,-5.13532,-9.86369,6.00694,-7.87721,-6.43891,-6.44165,-4.91588,8.82139,0.999912,0.0567552,0.0567552,2.28391,0.0167164,0.00805386,0.00805386,0.045739,0.066069,0.16369,0.16369,0.00246025,0.0882602,-0.536082,-0.536082,0.23386,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.561163,0.0588372,0.289282,0.0907172,2.82346,-7.17318,-2.98522,3.66994,0.825109,-6.58961,-6.5212,2.79057,0.093504,0.00164381,0.00164381,0.0423614,0.0657401,-0.192046,-0.192046,0.235309,0.391812,0.134984,0.134984,0.00833118,0.392336,0.122443,0.122443,0.519693,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.246368,0.500357,0.016499,0.236776,8.2665,-5.75375,-8.94941,-3.07141,-0.339566,-7.43211,-4.3557,0.285608,0.00237456,0.250794,0.250794,0.0134107,0.244663,-0.096649,-0.096649,0.317004,0.395751,0.0411188,0.0411188,0.404495,0.203131,0.0345008,0.0345008,0.183057,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.336207,0.198037,0.197105,0.268652,-9.46522,-4.74464,7.90343,-2.24514,5.72892,-7.66617,0.397173,2.50634,0.585781,1.21141,1.21141,0.588317,0.232204,0.378812,0.378812,0.0070242,0.038313,0.0213353,0.0213353,0.685733,0.0735707,0.0479146,0.0479146,0.117235,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
