pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.156469,0.213536,0.604576,0.025418,-7.73545,-6.08274,2.37969,-6.26236,7.235,5.761,-6.04502,-7.70041,148.47,38.2886,38.2886,41.5364,269.262,-371.94,-371.94,754.866,72.8977,65.9928,65.9928,68.3872,503.204,-117.12,-117.12,135.844,-6181.29,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,1.28448,0.207977,0.207977,1.04946,-3987.94,205
0.0287351,0.22818,0.214766,0.528319,7.23586,-7.25253,-9.66094,5.0287,0.822385,8.64047,-3.88219,-9.04776,278.695,-15.37,-15.37,23.6278,45.3287,22.2096,22.2096,12.6284,3.98621,-5.36971,-5.36971,77.1769,74.8397,-52.1705,-52.1705,40.8749,-7235.85,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.879805,0.0859603,0.0859603,0.983209,0.962458,0.122668,0.122668,1.16928,-3987.94,204
0.0959688,0.651014,0.0646834,0.188334,2.49014,-2.7256,-4.00654,-6.0076,9.63799,-6.70385,-2.43804,9.72325,1.4677,-7.03713,-7.03713,44.6069,0.542408,0.666314,0.666314,232.879,5.34148,-17.8968,-17.8968,155.051,38.693,22.3383,22.3383,27.5575,-7296.26,0.29284,0.10022,0.390008,0.216932,1.96754,-1.89402,-2.03152,-1.79711,1.98295,1.97646,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859595,0.0859595,0.983205,1.19291,-0.222703,-0.222703,0.891828,-3987.94,104
0.155915,0.341624,0.171246,0.331216,-6.27735,-5.04821,0.959946,6.90446,-0.163051,-6.51714,-9.24386,-4.99526,196.05,-294.415,-294.415,454.123,247.35,-187.086,-187.086,241.487,244.376,78.2288,78.2288,61.1432,61.4202,6.52804,6.52804,16.2432,-7136.37,0.10022,0.216931,0.390008,0.29284,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,172
0.431803,0.101317,0.108583,0.358296,-1.8942,-0.463422,0.169944,-8.04166,6.4687,-3.96522,9.47995,8.57227,100.295,-178.587,-178.587,330.679,261.527,-6.74864,-6.74864,75.7358,536.296,-383.641,-383.641,354.439,146.672,-116.943,-116.943,107.658,-7466.37,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,-3987.94,263
0.166181,0.306947,0.273542,0.25333,1.31832,8.82223,4.28606,-5.05915,4.38982,2.41559,-3.91953,-1.04627,297.832,205.056,205.056,237.016,49.6476,19.9238,19.9238,310.321,98.1812,31.0553,31.0553,133.269,276.74,119.677,119.677,85.0112,-6773.16,0.216931,0.390008,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03152,-1.79711,1.19291,-0.222703,-0.222703,0.891828,0.879802,0.0859597,0.0859597,0.983206,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,123
0.429344,0.204585,0.182098,0.183973,-8.26478,-5.26996,0.289666,9.33475,-3.5757,0.147651,-2.26476,0.902425,152.917,-35.2576,-35.2576,8.26563,7.08508,25.7668,25.7668,220.183,59.5076,-34.6745,-34.6745,24.7305,224.949,59.9509,59.9509,254.338,-6825.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.131477,0.754831,0.0385007,0.0751905,0.129803,0.334493,-9.52123,5.17156,7.8276,4.0678,-1.99049,-1.61584,126.785,-99.7543,-99.7543,457.024,16.8562,-39.0871,-39.0871,315.606,825.101,-35.8033,-35.8033,46.3196,571.723,-498.052,-498.052,587.792,-8398.67,0.216931,0.10022,0.390009,0.29284,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891822,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,642
0.539339,0.277994,0.0434898,0.139177,5.42,7.22085,-6.42968,1.64017,-4.65272,3.86189,-8.15833,5.67027,751.797,333.172,333.172,254.792,34.6463,84.4165,84.4165,359.973,6.3681,-50.1637,-50.1637,878.211,172.637,-158.425,-158.425,226.474,-7564.13,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,113
0.389401,0.324455,0.117512,0.168632,-9.45452,0.196048,-9.41135,-0.671787,4.81136,8.10914,-3.97123,4.25059,539.546,-454.172,-454.172,584.535,59.0122,29.5291,29.5291,16.266,89.7793,71.0884,71.0884,1091.27,716.023,-234.56,-234.56,234.665,-7593.15,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,182
0.456122,0.0523097,0.403526,0.0880429,4.77037,5.09222,-4.38163,9.12709,-3.31957,1.60205,5.35305,-6.07148,157.8,164.564,164.564,229.891,376.287,42.6858,42.6858,20.1582,181.464,45.111,45.111,79.4332,103.296,-149.82,-149.82,259.449,-6616.29,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,-3987.94,132
0.538281,0.102939,0.331508,0.027273,-0.806769,-5.68559,-9.54279,6.19288,1.28901,9.66597,9.75207,-3.59209,1.59068,1.59262,1.59262,460.894,134.362,-70.818,-70.818,83.2699,451.927,-178.994,-178.994,763.582,294.099,-48.8255,-48.8255,8.34527,-7060.8,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,154
0.331152,0.330347,0.140773,0.197728,3.4241,8.06277,-3.79079,8.25256,-7.04648,5.40513,1.25156,4.50434,2.17088,-19.5677,-19.5677,300.341,71.7221,158.454,158.454,821.789,2.15576,-14.0217,-14.0217,770.494,393.657,-306.146,-306.146,273.007,-7334.62,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,-3987.94,174
0.13193,0.390105,0.246942,0.231023,-5.1009,-7.68306,0.31245,-2.81005,1.72157,8.67637,-1.91496,4.63618,549.042,126.951,126.951,30.3585,21.5455,-3.81661,-3.81661,172.318,105.993,37.8433,37.8433,67.4256,891.098,199.796,199.796,44.8096,-6751.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.30977,0.223,0.30772,0.15951,-0.823492,-4.06637,-4.08474,0.502817,4.879,-3.12861,0.997402,0.661874,106.271,129.9,129.9,377.463,310.03,-6.34839,-6.34839,12.0403,74.4975,69.0087,69.0087,81.7085,14.3539,95.899,95.899,640.968,-6694.72,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,-3987.94,136
0.297965,0.266814,0.164412,0.270809,-7.54661,-0.575603,6.56914,5.59099,0.166395,-6.18186,-1.59781,9.19277,319.604,136.603,136.603,219.653,167.34,-18.0737,-18.0737,10.1941,267.262,-143.76,-143.76,80.2967,196.683,-126.608,-126.608,108.438,-7383.12,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,160
0.411199,0.102279,0.0625941,0.423927,1.0848,1.75099,9.02938,-8.47286,-2.13847,4.40603,-4.32897,-4.99654,44.7158,-31.7242,-31.7242,243.094,266.264,-9.82852,-9.82852,702.687,498.892,112.787,112.787,71.7372,6.69602,6.69449,6.69449,278.72,-6892.33,0.266436,0.0258085,0.397855,0.3099,1.95705,-1.91493,2.08685,-1.73489,1.94566,1.97104,-1.98704,0.816075,0.952349,0.235467,0.235467,1.14913,1.13593,-1.08781,-1.08781,1.06248,0.937635,0.0900623,0.0900623,0.966387,1.15661,-0.0145162,-0.0145162,4.24154,-4044.18,287
0.0101687,0.679045,0.159174,0.151613,4.08794,3.14782,4.91396,-5.33175,0.495699,-4.81388,-3.22267,8.92935,130.655,-12.029,-12.029,2.91128,216.887,32.4807,32.4807,186.972,62.4995,-79.513,-79.513,104.294,335.928,-8.67865,-8.67865,64.4977,-7182.26,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,-3987.94,114
0.483106,0.161599,0.0859739,0.269321,-9.16286,-2.91727,3.81174,-4.0414,-8.99745,8.7233,-8.07126,-5.18029,162.832,251.544,251.544,430.29,78.848,-107.124,-107.124,145.545,143.976,-20.0757,-20.0757,204.243,1118.67,220.667,220.667,44.1249,-7932.42,0.21782,0.0326997,0.39852,0.35096,-1.90774,2.05443,2.0457,-1.84259,2.00497,1.92475,0.80699,-1.91528,1.18335,-0.193911,-0.193911,0.896986,0.16195,-0.228361,-0.228361,0.355592,0.848398,0.0529403,0.0529403,1.08003,4.31895,0.0210715,0.0210715,1.16161,-4040.06,152
0.00903578,0.180529,0.485598,0.324837,-9.57403,2.54512,-9.31048,-0.16836,9.07754,6.262,-0.144621,6.58527,113.069,54.1119,54.1119,46.9663,533.226,-293.034,-293.034,196.417,180.339,-109.152,-109.152,80.7964,59.8409,86.9096,86.9096,147.613,-7538.39,0.216931,0.29284,0.390009,0.10022,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,-3987.94,111
0.320636,0.0298228,0.225944,0.423597,0.348459,-2.094,-9.19301,-9.4441,-6.07314,5.84256,6.75326,6.59594,15.4354,1.26044,1.26044,10.38,542.016,-70.9088,-70.9088,17.8673,45.8233,111.81,111.81,467.023,63.2271,-104.532,-104.532,367.228,-6017.85,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859599,0.0859599,0.983207,-3987.94,93
0.3579,0.05804,0.202064,0.381997,4.08517,-1.73587,8.96877,0.843469,-0.315812,-5.43458,2.26226,-3.17074,65.241,72.8939,72.8939,282.01,70.4217,52.609,52.609,120.58,120.276,-179.84,-179.84,277.843,676.393,-309.293,-309.293,187.789,-7005.16,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,184
0.164327,0.0960548,0.301571,0.438047,-0.777615,4.71234,1.91886,3.51219,6.74156,4.3219,-6.57623,1.88687,92.8082,6.70732,6.70732,478.508,41.124,12.1168,12.1168,12.6098,63.4098,-8.71599,-8.71599,23.1917,122.084,131.547,131.547,296.821,-6593.83,0.29284,0.216931,0.390008,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03152,-1.79711,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983206,1.28447,0.207976,0.207976,1.04945,-3987.94,116
0.504648,0.0130391,0.281726,0.200587,2.93465,5.11677,1.7315,9.07126,6.78005,1.1955,-9.41101,-4.48119,34.2656,-7.2151,-7.2151,140.525,118.957,264.728,264.728,594.812,402.566,450.78,450.78,579.943,66.1975,-36.606,-36.606,214.331,-6707.37,0.390008,0.216931,0.29284,0.10022,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,-2.03152,-1.79711,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,361
0.370985,0.241885,0.0835376,0.303592,-3.32607,-9.12008,2.12807,-3.28777,-3.68849,-5.50723,-6.49573,4.99751,238.67,56.4934,56.4934,30.2829,10.9503,64.435,64.435,393.018,86.8957,154.394,154.394,315.485,10.6379,55.9335,55.9335,315.979,-7251.14,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,152
0.433503,0.50252,0.033201,0.030776,4.01135,-4.35771,3.68846,-8.46238,4.59052,8.62266,-5.97199,-2.54425,505.763,-303.609,-303.609,320.331,113.94,19.8696,19.8696,3.52461,150.015,-93.0292,-93.0292,538.217,136.679,73.1047,73.1047,244.01,-8162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.367458,0.211883,0.196616,0.224043,2.31482,2.5457,7.66003,5.14407,1.54229,-7.7534,5.68283,-9.82986,22.1315,-48.9454,-48.9454,109.175,1049.73,-106.074,-106.074,10.721,9.80193,-42.9846,-42.9846,188.662,258.233,59.4184,59.4184,504.356,-7983.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.229148,0.293137,0.403574,0.0741407,5.25974,5.52149,-7.34638,-8.10019,-7.61579,-4.43497,9.08548,8.02851,170.963,-346.745,-346.745,1090.43,32.3575,-5.23202,-5.23202,1.70672,24.1278,21.1324,21.1324,22.7019,161.297,-96.4141,-96.4141,59.6999,-7445.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0509098,0.38337,0.241302,0.324418,-2.98539,-7.37116,1.9456,6.00885,-6.63298,-9.35686,8.3535,5.02213,73.4222,20.2222,20.2222,94.3888,142.671,15.3096,15.3096,49.6397,67.891,-81.8324,-81.8324,125.752,27.6996,22.0041,22.0041,24.1777,-6544.41,0.29284,0.216931,0.10022,0.390008,1.96754,-1.89402,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859598,0.0859598,0.983207,-3987.94,198
0.406565,0.203575,0.0498591,0.34,-0.380155,0.949308,4.10703,-5.19262,1.27743,-8.62344,-7.71046,1.19008,445.868,-39.8359,-39.8359,86.5548,159.712,12.0952,12.0952,32.61,115.196,-51.5256,-51.5256,47.9234,51.5663,42.0457,42.0457,804.929,-7216.45,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,128
0.357187,0.373803,0.139293,0.129717,-7.31552,-9.938,5.21855,-9.00317,-6.72492,-8.21147,-0.154363,-2.61538,61.8791,107.724,107.724,187.534,196.317,92.895,92.895,116.55,115.912,-44.5484,-44.5484,17.9574,180.071,-119.173,-119.173,192.756,-8040.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.247196,0.252853,0.254783,0.245167,-1.87687,-1.23022,-5.28141,-6.97975,8.00653,-0.282884,-9.33336,2.40327,59.0781,-10.1942,-10.1942,15.8962,116.004,49.7522,49.7522,259.421,184.241,-39.9359,-39.9359,117.56,103.273,211.463,211.463,496.346,-6601.42,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.879804,0.08596,0.08596,0.983208,0.962458,0.122667,0.122667,1.16928,1.19291,-0.222702,-0.222702,0.891823,-3987.94,111
0.273235,0.206799,0.448408,0.0715587,-1.30112,-2.35759,-9.00398,2.61011,-1.70373,-9.64284,-6.45725,-8.38725,178.21,54.802,54.802,19.9887,88.0763,120.275,120.275,299.618,203.338,90.322,90.322,106.152,669.05,-234.156,-234.156,490.149,-6947.71,0.29284,0.216931,0.10022,0.390008,1.96754,-1.89402,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859598,0.0859598,0.983207,-3987.94,113
0.251813,0.267903,0.151327,0.328957,7.8716,-3.10573,-9.4544,7.11551,8.58397,-8.57754,6.33429,-1.27382,69.9147,-24.398,-24.398,97.7147,401.485,-158.718,-158.718,69.6881,17.3846,-20.3525,-20.3525,74.5664,42.0722,91.783,91.783,211.878,-7016.33,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222702,-0.222702,0.891823,0.879804,0.0859601,0.0859601,0.983208,0.962458,0.122667,0.122667,1.16928,-3987.94,93
0.317797,0.0632078,0.42031,0.198685,9.206,6.31152,-4.86621,-9.59322,-5.82403,-6.08881,5.88901,-6.32836,221.207,53.0948,53.0948,221.277,275.052,30.3205,30.3205,12.241,50.6864,-118.147,-118.147,442.171,112.124,51.8135,51.8135,66.3245,-7625.06,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,-3987.94,124
0.315359,0.240688,0.331932,0.11202,9.72351,1.86089,4.96776,-1.40548,-5.59773,7.39205,6.0534,-6.08527,161.061,346.568,346.568,804.112,175.535,-13.1227,-13.1227,102.044,321.96,93.2012,93.2012,41.3115,64.2223,-118.902,-118.902,409.539,-7571.42,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,-3987.94,152
0.385769,0.154597,0.219732,0.239903,3.45406,-8.66748,8.98758,9.51523,-1.74023,-5.16819,3.14125,-8.47181,335.319,-177.829,-177.829,149.021,248.676,-190.907,-190.907,235.793,54.3562,-17.2431,-17.2431,7.9434,130.502,-48.9579,-48.9579,78.2572,-7451.87,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,124
0.342163,0.283137,0.322881,0.0518188,9.43853,-0.798029,-2.71751,7.36827,5.14439,-2.34332,7.69127,-5.93205,276.769,-87.7727,-87.7727,87.9752,214.47,-188.064,-188.064,238.855,95.2973,-107.229,-107.229,204.994,73.096,89.4761,89.4761,110.494,-6804.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000839988,0.360193,0.290996,0.34797,-5.16901,-9.46176,3.95353,5.61301,4.25638,-6.12127,-1.34422,8.20843,105.067,-149.112,-149.112,211.639,16.1199,39.2075,39.2075,312.75,19.0952,39.7742,39.7742,82.9201,13.8032,-20.0601,-20.0601,179.194,-6546.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.262292,0.30559,0.127404,0.304714,2.9984,-4.01804,0.969313,-1.06628,3.33049,9.60242,0.437224,5.04026,88.0921,92.4982,92.4982,97.5471,2.75228,-3.19529,-3.19529,3.72439,10.6572,-38.3697,-38.3697,265.15,18.2961,-51.6078,-51.6078,309.133,-6730.98,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,116
0.158158,0.336606,0.0571817,0.448055,-3.32528,-7.75559,-2.39973,-4.64226,-6.11641,2.3255,-0.880061,8.8997,30.1725,34.3371,34.3371,41.1286,128.727,-264.488,-264.488,556.912,118.094,119.03,119.03,124.46,436.147,74.8579,74.8579,147.638,-7317.56,0.29284,0.10022,0.216931,0.390009,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,-3987.94,97
0.180057,0.283664,0.230241,0.306038,-7.78125,-5.72267,-3.07426,3.28833,4.89851,9.20575,-2.59039,9.55707,12.81,-32.8966,-32.8966,115.892,63.427,-29.6353,-29.6353,113.358,360.386,-39.1565,-39.1565,54.251,33.0524,-59.2385,-59.2385,155.002,-6616.92,0.10022,0.216931,0.390008,0.29284,-2.03152,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,146
0.155772,0.22624,0.0827898,0.535199,5.9136,3.21808,-2.56683,5.32779,0.739351,-7.84984,2.56478,-6.30771,33.0285,-48.4823,-48.4823,162.672,215.455,99.4706,99.4706,113.922,17.0019,71.746,71.746,306.004,28.7861,-92.8738,-92.8738,337.861,-6247.65,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,113
0.0432198,0.475795,0.172363,0.308622,6.10275,3.67781,2.3672,-0.380266,9.53104,8.19834,-5.16371,-7.92263,331.509,184.763,184.763,220.727,525.336,-107.366,-107.366,61.2897,130.008,77.5379,77.5379,58.0802,202.172,142.63,142.63,183.254,-6759.58,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,131
0.0908732,0.364189,0.352142,0.192796,3.79831,5.83919,7.55241,8.49799,-1.98509,8.53154,-2.94022,-6.63023,434.698,-71.7111,-71.7111,395.602,204.193,25.5096,25.5096,35.8749,0.672813,3.2887,3.2887,634.5,60.195,155.214,155.214,403.051,-7270.02,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,-3987.94,865
0.672718,0.251742,0.00839918,0.0671405,-4.82586,8.03872,-2.47169,1.20563,-3.83361,-2.63435,6.8844,6.28471,16.4512,-27.0305,-27.0305,122.032,847.11,-74.4104,-74.4104,326.415,517.369,38.3083,38.3083,145.23,123.587,93.3536,93.3536,75.5271,-6676.44,0.3099,0.266436,0.0258085,0.397855,-1.98704,0.816075,1.95705,-1.91493,2.08685,-1.73489,1.94566,1.97104,1.15661,-0.0145162,-0.0145162,4.24154,0.952349,0.235467,0.235467,1.14913,1.13593,-1.08781,-1.08781,1.06248,0.937635,0.0900623,0.0900623,0.966387,-4044.18,251
