pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.280325,0.235311,0.20304,0.281324,-7.01185,0.612928,6.06606,4.71796,-0.242254,5.98086,-9.06612,-7.75222,0.176189,-0.00599559,-0.00599559,0.0642736,0.287116,-0.241804,-0.241804,0.211375,0.0359293,0.0988355,0.0988355,0.3199,1.42685,-0.217309,-0.217309,0.107463,-208399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.213899,0.224614,0.2597,0.301786,-4.39265,-5.09828,-7.74942,-5.87108,-1.78195,-6.19635,-8.79746,-6.73179,0.719176,-0.312497,-0.312497,0.210059,0.489983,0.427871,0.427871,0.466784,0.130391,0.212674,0.212674,0.369136,1.11686,-0.0901374,-0.0901374,0.022175,-102776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.102103,0.0447034,0.412179,0.441015,-3.95972,-5.6695,-9.7273,1.22441,-4.7721,7.93091,-5.38208,9.88259,0.10625,0.308095,0.308095,0.972971,0.0823498,0.090967,0.090967,0.272604,0.373814,0.420975,0.420975,0.856963,1.12193,0.392015,0.392015,0.292543,-279003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.308905,0.0732456,0.218522,0.399327,7.2193,-9.02807,-0.697296,-9.31637,-2.53609,-9.70101,-9.98209,-3.22876,0.383618,-0.469819,-0.469819,1.31386,0.111365,-0.164085,-0.164085,0.32189,1.38268,0.100497,0.100497,0.214074,0.407409,-0.0267208,-0.0267208,0.118079,-66978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.372804,0.320521,0.158227,0.148449,1.6604,2.67178,-9.97754,2.27332,3.7521,-1.7603,4.79971,1.2304,1.22245,0.320362,0.320362,0.454367,0.0564476,0.0764186,0.0764186,0.366648,0.378078,-0.144771,-0.144771,0.0689992,0.215326,-0.0414454,-0.0414454,0.128933,-14725.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.303381,0.245665,0.198929,0.252025,8.63251,-0.989936,2.26157,6.14684,-5.50317,-9.70033,2.22682,3.69495,0.687572,-0.252198,-0.252198,0.460169,0.182204,-0.395797,-0.395797,1.59452,0.213893,0.0132685,0.0132685,0.0478441,1.68128,0.136881,0.136881,0.0289504,-45629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.322652,0.270074,0.384463,0.0228113,-5.5669,-5.21884,-2.77752,9.70438,0.378374,2.89145,4.42699,5.76117,1.02203,0.623533,0.623533,0.517722,0.231517,0.276411,0.276411,0.408512,0.00363852,0.00698602,0.00698602,0.0896401,0.0367008,0.0268716,0.0268716,0.441538,-54720.6,0.10022,0.216931,0.390009,0.29284,-2.03151,-1.79711,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,-3987.94,224
0.29241,0.148252,0.1684,0.390938,-5.5371,-7.38645,2.58761,-4.67001,-7.81426,3.76701,8.75219,0.545121,0.447362,0.0288047,0.0288047,0.197779,0.151413,-0.3303,-0.3303,1.02947,0.846539,0.175262,0.175262,0.157357,0.503357,-0.182187,-0.182187,0.706344,-37747.5,0.10022,0.29284,0.216931,0.390008,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,0.879803,0.0859598,0.0859598,0.983207,-3987.94,85
0.386141,0.0992093,0.374485,0.140165,3.38343,5.17122,-8.61365,-4.65295,9.1271,6.13429,-1.88746,-3.29488,1.14464,-1.38833,-1.38833,1.99155,0.0937524,0.017918,0.017918,0.0967165,0.0480751,-0.167617,-0.167617,0.692901,0.581778,-0.319789,-0.319789,0.299609,-59856.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.197012,0.309018,0.470718,0.0232518,6.72185,0.0466974,-5.06508,-5.81859,6.16565,3.6399,-6.13863,3.27828,0.273373,0.0538793,0.0538793,0.840483,0.628953,-0.645063,-0.645063,0.673104,0.864094,0.67771,0.67771,0.65775,0.520933,0.0805978,0.0805978,0.616199,-28432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.396628,0.339753,0.190643,0.0729762,8.81271,-2.55316,-8.051,-4.60577,3.2259,-6.99687,-7.4825,9.35016,0.262408,0.0672819,0.0672819,0.0299507,0.462643,0.299618,0.299618,0.598368,0.271509,0.334202,0.334202,0.417286,1.06243,-0.503294,-0.503294,0.285535,-91071.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.484974,0.158761,0.068564,0.287701,-1.33818,4.33142,-3.1364,7.83542,9.17827,-1.27799,-9.67452,3.37749,0.720701,-1.02365,-1.02365,1.4694,0.647448,0.0987191,0.0987191,0.0621462,0.345291,-0.182758,-0.182758,0.254657,0.383988,-0.0577904,-0.0577904,0.27694,-79185.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.44963,0.425569,0.024659,0.100142,-5.39116,-7.07022,1.99699,2.06143,5.21318,7.97809,3.41393,-2.47749,0.322193,-0.35892,-0.35892,1.90118,0.751682,-0.405065,-0.405065,0.607518,0.943142,1.07208,1.07208,1.30299,0.196661,-0.330901,-0.330901,0.583892,-16351.4,0.10022,0.390009,0.216931,0.29284,-2.03152,-1.79711,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,0.879803,0.08596,0.08596,0.983207,1.19291,-0.222702,-0.222702,0.891827,0.962459,0.122668,0.122668,1.16928,-3987.94,202
0.0166492,0.515384,0.38621,0.0817571,1.14702,-9.74653,-7.18556,6.54251,2.31406,-4.06426,1.14435,9.51521,0.220483,0.522375,0.522375,1.40579,1.78221,-0.428088,-0.428088,0.226163,0.131057,0.011975,0.011975,0.0462122,0.16148,0.207318,0.207318,0.286043,-63043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.120823,0.325194,0.218714,0.335269,4.28,-7.24064,8.31404,-8.75641,9.80257,4.18181,4.50592,-4.84151,0.79943,-0.102922,-0.102922,1.33576,1.30887,-0.229057,-0.229057,0.222836,1.11601,-0.187219,-0.187219,0.557918,0.213646,-0.0458795,-0.0458795,0.0183289,-34809.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.23229,0.511295,0.0104509,0.245964,8.23206,2.37909,8.6203,-4.02399,-9.18111,-9.12326,2.67868,-4.33779,0.479468,-0.100183,-0.100183,0.128174,0.0549477,-0.0818671,-0.0818671,0.221078,0.66853,0.432217,0.432217,0.435402,0.380418,0.163073,0.163073,0.172971,-72528.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.101509,0.167595,0.327995,0.402901,-9.05115,-8.1595,4.61788,-0.97362,2.08658,-5.72123,0.917406,-0.991087,0.634903,0.0896825,0.0896825,0.0831552,0.21863,-0.171209,-0.171209,0.223594,0.173943,0.224768,0.224768,0.371972,0.146619,-0.0901103,-0.0901103,0.212358,-29143.9,0.10022,0.390009,0.29284,0.216931,-2.03152,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859599,0.0859599,0.983207,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,-3987.94,103
0.179964,0.336833,0.154134,0.329069,6.52996,2.04208,6.63966,-4.4168,4.38782,3.33428,9.78296,-3.73219,0.0722747,-0.101131,-0.101131,0.154011,0.195285,0.0236076,0.0236076,0.0957049,0.57967,-0.140719,-0.140719,0.0438713,0.106002,0.000312231,0.000312231,1.00209,-204103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0866343,0.22363,0.364122,0.325614,-3.58317,2.37947,-9.49774,4.21885,-4.97043,2.59341,-6.29744,-7.14751,0.0899671,-0.184365,-0.184365,0.380307,0.0401796,0.0205118,0.0205118,0.966349,0.939348,-0.166487,-0.166487,0.0305438,0.733246,-0.151018,-0.151018,0.0325462,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.531368,0.0011244,0.0450856,0.422422,-2.2331,0.670742,1.30939,7.04994,-9.97532,5.24574,-2.75797,-7.91818,0.12813,0.0735403,0.0735403,0.209162,0.485085,-0.0836816,-0.0836816,0.167059,1.13722,-0.254326,-0.254326,0.150721,0.085066,0.155841,0.155841,0.632022,-67144,0.216931,0.390009,0.29284,0.10022,-1.90083,2.05607,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859602,0.0859602,0.983208,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,-3987.94,111
0.166032,0.189655,0.160631,0.483683,2.38166,1.15852,1.55073,-7.5867,9.31029,4.40665,5.77804,-5.80675,0.497827,-0.357276,-0.357276,0.356613,0.328155,-0.0638653,-0.0638653,0.369663,0.33248,-0.23739,-0.23739,0.893692,0.786524,0.344525,0.344525,0.276398,-31916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.286595,0.138064,0.169723,0.405618,2.87853,-0.404497,2.39143,1.63349,-6.87787,3.43769,-8.65814,6.92045,0.542042,0.481226,0.481226,0.439095,0.640348,-0.160508,-0.160508,0.0416226,0.242941,-0.0506578,-0.0506578,0.299799,0.128919,0.107093,0.107093,0.0951833,-80398.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0672283,0.0871847,0.191522,0.654064,-2.47971,2.68951,2.3935,-4.48212,7.69156,-2.10565,1.42475,-3.95322,0.0324016,-0.0172294,-0.0172294,0.467854,0.423773,-0.255013,-0.255013,0.159059,0.109245,-0.136529,-0.136529,0.605785,0.0138747,0.0352924,0.0352924,0.33382,-52704.6,0.216931,0.10022,0.29284,0.390009,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983209,-3987.94,148
0.183201,0.228462,0.151281,0.437056,-7.1637,-8.70728,4.60822,4.67887,-4.54572,3.78829,3.11392,-9.25712,0.00235654,0.00349901,0.00349901,0.0624864,0.176291,0.104221,0.104221,0.0660533,0.136441,-0.0777494,-0.0777494,0.358816,0.0980772,0.0891394,0.0891394,0.226957,-107626,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.218241,0.376484,0.110541,0.294734,-5.84976,-7.7253,1.15566,-8.10328,9.41951,4.87764,2.1886,4.33661,0.0583554,0.0491642,0.0491642,0.13799,0.11775,-0.304418,-0.304418,1.00396,0.0144472,0.0295181,0.0295181,1.42483,0.250553,-0.252265,-0.252265,0.260992,-163171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.336565,0.306196,0.282669,0.0745696,-0.994448,-2.41161,6.7578,-0.118543,-5.24304,8.88776,-9.99695,4.94989,0.512499,-0.247493,-0.247493,0.947119,1.55119,1.13283,1.13283,0.990324,0.216158,0.0392075,0.0392075,0.0694896,0.348371,0.346257,0.346257,0.540162,-20106.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.227201,0.409605,0.136394,0.226799,6.96564,2.8271,-2.91819,7.03631,9.71178,-5.08437,-5.3828,6.03729,0.774305,0.420491,0.420491,0.266901,0.308737,-0.198244,-0.198244,0.586576,0.0666457,-0.143533,-0.143533,0.438754,0.471133,0.003771,0.003771,0.000298164,-45589.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0128021,0.674065,0.235943,0.0771901,3.9293,0.844814,-9.67497,9.09255,-6.07338,-5.68676,-4.80418,3.92032,0.141498,0.194384,0.194384,0.307062,1.27477,-0.453507,-0.453507,0.698825,0.0139551,-0.0182099,-0.0182099,0.731115,0.310673,0.127283,0.127283,0.0757292,-54315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.107155,0.51135,0.322789,0.0587064,-4.08321,4.36917,-2.29045,-2.89422,5.96374,6.7946,-7.52842,-9.15895,0.0875016,0.190235,0.190235,0.633395,1.11961,0.101707,0.101707,0.266081,2.90322,-0.205927,-0.205927,0.0612056,0.00552117,-0.0353885,-0.0353885,2.39479,-34080.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.606267,0.0527224,0.138026,0.202985,-8.8126,-5.2168,-5.96041,-7.49557,-9.55582,-7.00482,1.63395,7.48705,0.997312,-0.35183,-0.35183,0.15236,0.443717,0.0277506,0.0277506,0.453803,0.0538707,-0.0488409,-0.0488409,0.546547,0.116887,-0.168758,-0.168758,0.39954,-94894.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.192577,0.369749,0.199255,0.238419,-3.48613,2.54116,-4.60344,-9.25262,-3.60883,-6.25626,-2.42864,-5.42913,0.0354878,-0.0275614,-0.0275614,0.0400308,0.372336,0.0857915,0.0857915,0.19098,0.207621,0.185845,0.185845,0.365445,0.327315,-0.1934,-0.1934,0.115175,-85436.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.354317,0.142342,0.387455,0.115886,2.26255,8.43135,-0.113519,-5.82471,-5.41427,-9.98278,-5.44994,4.93764,0.0692216,-0.0271286,-0.0271286,0.0398348,1.02118,0.522496,0.522496,1.43788,0.305438,0.183606,0.183606,0.885696,0.129871,-0.0963734,-0.0963734,1.57975,-22013.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.374951,0.188855,0.126609,0.309585,8.73006,3.81895,-4.21323,5.85854,-5.97804,-8.85387,4.09631,9.32179,0.175399,0.323026,0.323026,0.609493,0.0841189,-0.0589438,-0.0589438,0.0998238,0.309569,-0.48126,-0.48126,1.40184,1.07992,0.544798,0.544798,0.586533,-99687.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.320817,0.0477012,0.139893,0.491589,-2.17419,-2.31697,-9.12516,-8.24893,8.78406,4.01416,-1.26771,-7.66553,0.54634,0.060516,0.060516,0.504802,0.230543,0.186751,0.186751,0.15441,0.133171,0.0516001,0.0516001,0.245473,0.0101801,0.0227968,0.0227968,0.606612,-24942.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.354075,0.323454,0.126407,0.196064,-3.43748,-4.89132,3.17915,2.64021,2.86541,-0.544844,-9.44628,0.730307,0.283282,-0.177152,-0.177152,0.287369,0.742026,0.460617,0.460617,1.81336,0.049918,0.192053,0.192053,0.751022,0.33891,-0.248576,-0.248576,0.192372,-11877.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.109208,0.402233,0.22537,0.263189,-0.0991795,-6.12691,7.51745,-5.81417,-1.46059,1.40742,-1.78397,-4.66027,0.203937,-0.00906313,-0.00906313,0.00358871,1.51715,-0.0959096,-0.0959096,0.0526135,0.23014,-0.216735,-0.216735,0.538472,0.0498747,-0.0376949,-0.0376949,2.12362,-33754.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.114312,0.217075,0.320028,0.348586,3.72082,4.69495,-6.40225,-8.43314,-9.40116,-8.88655,4.054,6.00897,0.0800775,0.0398482,0.0398482,0.0634626,0.662197,-0.667336,-0.667336,0.714665,0.222256,-0.0462872,-0.0462872,0.117904,0.309002,0.278323,0.278323,0.266038,-204727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.337752,0.261465,0.130489,0.270294,-8.47477,1.29015,-9.41537,1.60765,7.33614,9.48882,5.49855,5.48797,0.156998,-0.0147429,-0.0147429,0.70087,0.228063,0.141649,0.141649,0.0911857,0.0890544,-0.220795,-0.220795,0.607978,0.0739757,-0.0366919,-0.0366919,0.0429516,-281949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.232164,0.145705,0.534127,0.0880037,6.87095,4.69244,-6.40598,4.76542,2.4685,3.28247,8.03567,0.82307,0.968855,0.144923,0.144923,0.971307,0.642289,-0.334409,-0.334409,0.328565,0.990559,-0.152352,-0.152352,0.0785785,0.0783082,-0.0973222,-0.0973222,0.23449,-25913.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0768446,0.160102,0.46694,0.296114,-5.9309,-3.8243,-2.73029,-2.27759,7.81901,-7.56406,2.76525,-2.29371,0.224363,0.0704695,0.0704695,0.385786,1.42213,-0.116505,-0.116505,0.608815,0.822821,0.30603,0.30603,1.58663,0.38084,-0.201045,-0.201045,0.451488,-17127.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.304099,0.214752,0.205246,0.275903,5.0475,-0.437025,-3.86747,5.26589,9.88635,4.09234,6.65599,-0.00356603,0.00304358,-0.0298672,-0.0298672,0.348012,0.0465766,0.0728806,0.0728806,0.415673,0.0929101,-0.0976755,-0.0976755,0.128539,0.134942,0.244511,0.244511,0.45156,-inf,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.286861,0.324222,0.320847,0.0680693,-2.09707,3.9643,2.69503,-2.84328,8.78503,-2.21978,-5.79815,-5.84641,1.16067,-0.148958,-0.148958,0.0964829,0.125451,-0.246036,-0.246036,1.43044,0.087872,-0.0264525,-0.0264525,0.197869,0.547866,0.588105,0.588105,0.65273,-19014.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0921947,0.120122,0.215755,0.571928,0.116616,-6.12574,-4.57065,-9.45784,6.61105,6.37521,-9.66517,8.17296,0.535216,-0.455079,-0.455079,0.527532,0.293903,0.54732,0.54732,1.13873,0.64738,0.0629164,0.0629164,0.515224,0.226797,0.00894108,0.00894108,1.01897,-52735.8,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,112
0.131893,0.185271,0.278613,0.404223,-1.62559,-2.46118,-3.87751,6.59786,-2.71206,8.36227,6.58348,-6.21391,0.180102,-0.0500565,-0.0500565,0.507672,0.968891,-0.161615,-0.161615,0.0290416,0.0891175,-0.0192648,-0.0192648,0.0376679,0.583607,0.175567,0.175567,0.406363,-46440.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.298663,0.480235,0.128371,0.0927316,-0.442743,-4.00013,6.66188,4.41348,5.04264,-1.67576,-7.95244,2.64771,0.137945,-0.263177,-0.263177,1.28609,1.45586,-0.212711,-0.212711,0.0469339,0.0845136,-0.0610928,-0.0610928,0.046284,0.621567,-0.120088,-0.120088,0.0259355,-58028.2,0.10022,0.390009,0.29284,0.216931,-2.03151,-1.79711,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,173
0.0345991,0.504438,0.278572,0.18239,-4.60273,-8.51601,1.90925,9.81883,-6.20887,-0.425885,-9.0137,1.3348,0.115513,-0.342975,-0.342975,1.07967,0.438043,-0.171005,-0.171005,1.20328,0.536077,-0.391314,-0.391314,0.957366,0.362399,-0.0741334,-0.0741334,0.175404,-39879.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.183534,0.248658,0.212021,0.355788,3.99614,5.65198,-5.75101,5.62327,0.412248,-2.33444,0.808489,-3.10175,0.321294,-0.192774,-0.192774,0.122003,0.0756189,0.117512,0.117512,0.20012,0.454579,-0.0341695,-0.0341695,0.0916832,0.254464,-0.0887651,-0.0887651,0.059163,-77154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.284605,0.43506,0.229887,0.0504486,-1.72073,2.75392,-8.90932,9.25786,-1.24149,-3.53072,5.99609,-2.78193,0.14387,-0.633691,-0.633691,2.82411,0.461556,-0.0751067,-0.0751067,0.0260404,0.251498,0.321034,0.321034,0.919393,1.5166,-0.519879,-0.519879,1.57274,-15796.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.169942,0.44327,0.300221,0.0865664,-2.41078,7.39079,4.13292,0.592464,-4.52194,8.0265,-7.83418,3.58385,0.0874341,0.0520662,0.0520662,0.0984775,0.28879,0.0800038,0.0800038,0.0878269,0.796415,-0.352021,-0.352021,0.157204,0.323144,0.47937,0.47937,0.964877,-66152.5,0.226927,0.657754,0.0028274,0.112491,-1.80032,2.05994,2.02229,0.331652,3.84974,4.19019,-1.76835,-1.91432,1.36585,-0.204488,-0.204488,0.86277,0.828329,0.0366374,0.0366374,4.59983,0.498572,-0.259763,-0.259763,0.135385,1.79333,-0.0503264,-0.0503264,1.07013,-4078.35,1627
0.200739,0.291627,0.0758146,0.431819,-6.81439,6.9557,-1.15015,8.20153,-7.63162,0.742421,0.505094,-4.27943,0.744732,-0.174773,-0.174773,0.0662935,0.358824,0.157465,0.157465,0.0792799,0.513937,0.507654,0.507654,0.964988,0.808782,0.480208,0.480208,0.362843,-78678.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00234806,0.30584,0.31273,0.379082,-8.57396,-7.76836,-6.61267,-9.67074,-0.233551,2.64045,0.213024,6.72558,0.0557988,-0.187547,-0.187547,1.49964,0.0885447,0.0777554,0.0777554,0.17296,0.644566,0.104484,0.104484,0.428504,0.0128354,0.0133762,0.0133762,0.2016,-18815.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
