pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.234665,0.361838,0.0678606,0.335637,-2.26986,-8.48655,3.97395,-4.29334,-1.99726,4.75233,6.40472,7.59809,8.50878,-0.2993,-0.2993,97.1658,17.2509,-19.6922,-19.6922,84.33,86.8692,-5.91879,-5.91879,39.4606,20.8196,28.487,28.487,39.2194,-5966.87,0.10022,0.29284,0.216931,0.390009,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,-3987.94,102
0.0093006,0.174863,0.359388,0.456448,6.41613,-4.40477,8.2661,6.27143,-2.74037,-8.42787,-8.12494,8.76369,76.4597,114.106,114.106,171.553,48.0202,-12.2066,-12.2066,3.25522,5.12062,-18.5222,-18.5222,69.011,77.5416,16.0057,16.0057,5.02118,-30560.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.134051,0.24289,0.226788,0.396271,-6.18314,7.02089,2.64889,-7.81798,-7.78787,6.59985,9.51867,9.37758,4.04471,-5.98904,-5.98904,23.3225,16.282,-11.9648,-11.9648,99.5101,47.8727,-15.7768,-15.7768,14.6552,47.4128,-43.6737,-43.6737,41.0476,-6782.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.462434,0.107102,0.17665,0.253815,-7.5676,-0.995857,-7.21991,-5.21409,5.90526,1.33265,-6.18533,8.39237,84.1963,70.8699,70.8699,62.3738,47.1456,-4.65338,-4.65338,0.601573,63.5852,24.5447,24.5447,83.9372,22.9408,25.644,25.644,43.8716,-7498.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.184964,0.281523,0.243025,0.290488,5.77907,9.74516,2.29403,-1.96703,5.77421,6.55159,8.73402,-9.83193,45.9931,-15.855,-15.855,17.5158,32.9652,-1.18793,-1.18793,0.675716,29.1943,4.53026,4.53026,49.0908,131.386,15.6668,15.6668,32.886,-6598.25,0.390009,0.10022,0.216931,0.29284,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,132
0.059087,0.264963,0.573477,0.102473,-9.3616,-4.75459,4.93816,-9.63136,-6.87524,8.0853,2.87791,1.22606,63.1392,-28.0593,-28.0593,25.6979,18.4151,16.2551,16.2551,18.1677,9.60943,-15.977,-15.977,32.1295,17.9761,3.18564,3.18564,0.872072,-7752.92,0.281493,0.0127926,0.310209,0.395506,1.93064,-1.84221,2.9541,-2.74771,-1.98421,0.815293,1.94147,1.97953,0.936761,0.194418,0.194418,1.18213,0.460028,-0.318359,-0.318359,0.229042,1.16347,-0.0172423,-0.0172423,4.24465,0.944719,0.0981463,0.0981463,0.958141,-4044.52,88
0.223301,0.285201,0.236452,0.255046,-4.61746,0.0838576,-4.07723,-6.51853,4.5683,-6.56233,-5.91644,5.35173,63.5954,-23.313,-23.313,20.6176,26.2572,6.91625,6.91625,8.0534,5.74187,25.2402,25.2402,112.907,0.116434,0.66979,0.66979,10.5266,-7050.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0843524,0.134253,0.503634,0.277761,2.42348,-8.84388,6.24921,-8.01809,4.80617,-6.71529,-5.72967,1.65422,45.6545,-12.0996,-12.0996,17.6734,203.345,-11.5039,-11.5039,3.9261,74.4509,-58.6391,-58.6391,69.1235,12.1679,-19.9986,-19.9986,119.385,-6662.17,0.29284,0.10022,0.390009,0.216931,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,0.879805,0.0859604,0.0859604,0.983209,1.19291,-0.222701,-0.222701,0.891822,-3987.94,90
0.284342,0.32658,0.348849,0.0402295,8.99145,-3.4162,8.67934,4.77397,8.16674,-5.99549,-9.50315,-1.48684,54.206,-55.1573,-55.1573,86.9742,12.4681,-6.04559,-6.04559,8.38909,74.2478,-27.6899,-27.6899,42.29,21.3373,-44.9124,-44.9124,99.5396,-6897.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.302546,0.148415,0.298707,0.250332,-5.80704,6.37192,-6.22562,-7.57184,-3.48552,7.5994,6.51583,3.79777,48.8613,-41.4589,-41.4589,47.8135,62.6534,-41.3521,-41.3521,81.1685,17.653,25.2944,25.2944,36.6255,139.513,-85.2491,-85.2491,104.395,-6676.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.167476,0.191599,0.138119,0.502806,-4.54992,9.04846,-1.48876,6.88043,6.06817,6.75618,1.33094,7.66345,116.388,-49.2606,-49.2606,22.351,21.1399,5.0794,5.0794,33.1828,12.281,8.63287,8.63287,18.3199,121.578,75.1307,75.1307,59.8489,-6785.33,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891823,-3987.94,107
0.329398,0.242757,0.23124,0.196606,9.22789,1.53245,-2.46884,1.49195,-3.61987,2.2372,3.04948,-5.22418,75.8441,42.9555,42.9555,45.0611,7.14119,-1.20114,-1.20114,1.36266,48.7817,-29.997,-29.997,126.061,4.48267,4.36244,4.36244,15.8319,-5683.32,0.390008,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,103
0.243982,0.215185,0.259612,0.28122,4.66996,7.76932,-2.78021,4.12437,-9.34002,0.817566,-4.77409,-3.57565,101.045,16.4731,16.4731,6.45397,72.1505,27.7129,27.7129,13.3126,33.0086,7.08423,7.08423,31.3687,43.8251,-13.0089,-13.0089,4.17532,-7860.42,0.390008,0.216931,0.29284,0.10022,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,-2.03152,-1.79711,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,89
0.119303,0.357384,0.165783,0.357529,-0.999641,4.66146,0.84978,-8.2794,4.22312,-6.08155,-9.98011,6.07049,22.7534,9.39242,9.39242,7.83829,63.2248,25.9258,25.9258,40.7508,72.316,-19.8274,-19.8274,43.4927,152.181,45.5715,45.5715,27.6939,-6828.1,0.216931,0.29284,0.10022,0.390009,-1.90083,2.05607,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,-3987.94,132
0.185515,0.518521,0.193905,0.102059,3.54771,-9.10334,-4.95241,-3.68635,7.22329,-1.73518,-0.336652,3.65834,50.375,-28.659,-28.659,66.8653,126.666,77.7789,77.7789,47.7909,146.593,33.1499,33.1499,24.3381,28.0527,-4.12137,-4.12137,16.6294,-6548.61,0.29284,0.10022,0.390008,0.216931,1.96754,-1.89402,-2.03152,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,-3987.94,138
0.155871,0.143302,0.567163,0.133664,-3.42259,1.34317,5.72309,-1.07826,-6.56807,-0.767309,-9.93926,-5.1955,0.721749,10.5629,10.5629,174.266,13.5537,-11.7078,-11.7078,11.8168,41.3566,25.7901,25.7901,26.9063,5.54795,3.99326,3.99326,2.89624,-6416.05,0.30622,0.394152,0.292156,0.00747196,-2.00215,0.805812,1.96231,1.96503,1.9664,-1.89547,-0.167664,1.95484,1.14831,-0.0313832,-0.0313832,4.31024,0.925415,0.0939582,0.0939582,0.976908,0.959908,0.10819,0.10819,1.13787,0.683529,0.514624,0.514624,0.387624,-4044.7,123
0.214873,0.210861,0.356132,0.218134,1.25765,-4.6682,-7.24867,-7.33893,-9.04117,-8.04197,-5.60142,5.12088,25.4415,-36.2039,-36.2039,69.0026,167.338,80.619,80.619,38.8427,119.515,-49.9586,-49.9586,344.436,68.7638,-35.1555,-35.1555,18.6778,-6354.08,0.505849,0.0231107,0.118577,0.352463,2.10505,-0.00938395,1.90352,-2.77323,-1.7972,-1.73803,-0.459992,2.14785,0.800328,0.216792,0.216792,4.48117,0.449373,0.214452,0.214452,0.107421,1.63874,0.063884,0.063884,1.2913,4.21237,-0.0427486,-0.0427486,0.723188,-4073.18,275
0.366474,0.250928,0.16102,0.221577,7.98813,-6.24803,-1.28939,-9.99869,4.5126,-3.29182,5.88127,-8.02052,13.2153,4.94635,4.94635,97.7721,139.638,129.359,129.359,123.113,9.80706,-19.0785,-19.0785,115.74,45.3116,-3.56689,-3.56689,1.07179,-7766.07,0.237877,0.281985,0.47614,0.00399745,0.123845,0.0452991,2.03722,-1.90816,0.308767,2.14316,-4.34021,-2.76158,4.41643,3.05464,3.05464,3.73657,0.900178,0.205792,0.205792,1.23155,4.78309,-0.116105,-0.116105,0.752357,0.15373,-0.0597263,-0.0597263,0.059585,-4107.69,194
0.0493197,0.189118,0.628499,0.133063,7.69556,-3.10434,-5.03373,-3.16029,-4.41602,-6.71967,-0.743979,-2.52103,5.40566,-0.697264,-0.697264,0.138564,113.061,-17.993,-17.993,122.742,0.218639,0.764836,0.764836,74.7585,27.4328,39.0479,39.0479,58.6738,-6994.21,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983208,-3987.94,107
0.0939373,0.349866,0.310608,0.245589,-7.30193,0.71119,3.7394,2.58693,3.36813,9.86337,-3.68306,3.49483,6.87035,20.8615,20.8615,219.868,10.7039,-33.009,-33.009,102.938,52.6894,30.5791,30.5791,18.1308,60.2568,3.65247,3.65247,0.943775,-10525.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.290654,0.270155,0.255983,0.183208,6.69028,3.52709,-7.23084,2.08669,-8.6223,5.12038,8.23837,1.92954,1.89378,0.442876,0.442876,32.2653,113.848,5.21482,5.21482,13.0361,83.9104,2.56694,2.56694,0.0790821,221.203,82.735,82.735,36.573,-6786.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.243255,0.0536344,0.291827,0.411284,-7.39796,-3.1451,-5.00205,-5.93781,-4.05249,-2.69603,1.27161,2.67648,120.052,23.2161,23.2161,4.65285,66.8216,-5.31282,-5.31282,66.2402,21.4808,-39.0481,-39.0481,73.6346,3.70346,-13.3244,-13.3244,82.1007,-6061.39,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879805,0.0859603,0.0859603,0.983209,-3987.94,112
0.182006,0.0692227,0.404755,0.344016,-3.30796,-6.37253,3.81291,-8.43068,2.64173,-2.35532,3.31339,1.9993,89.8089,27.1703,27.1703,35.7518,7.53305,-11.8715,-11.8715,85.3388,9.7075,-8.7528,-8.7528,8.47671,0.248328,2.86764,2.86764,60.5177,-5863.76,0.10022,0.390009,0.216931,0.29284,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,0.962458,0.122668,0.122668,1.16928,-3987.94,98
0.2188,0.225449,0.159772,0.395979,1.03217,-4.89504,-4.716,-2.8824,9.2819,-0.752217,-7.44554,-4.8292,6.29243,-7.60637,-7.60637,9.21685,52.5824,1.07829,1.07829,0.39159,18.2357,12.8717,12.8717,15.6855,20.6909,-1.26132,-1.26132,68.163,-7556.82,0.00402088,0.211557,0.41326,0.371163,-2.43608,-0.595308,0.0282971,-2.11445,2.17951,0.403505,-0.439979,2.06129,0.139168,-0.216644,-0.216644,0.340083,4.78195,-0.259199,-0.259199,0.922641,0.597348,0.146912,0.146912,4.21959,4.20043,-0.0746586,-0.0746586,0.828009,-4078.02,149
0.280205,0.165009,0.412422,0.142365,-0.224209,3.99792,-7.28863,9.15553,-9.01734,-0.811197,2.57309,-2.82217,35.122,15.2634,15.2634,33.7099,236.979,57.4726,57.4726,21.4221,38.2784,-42.1702,-42.1702,52.4617,106.838,-1.24172,-1.24172,8.87935,-6598.3,0.390009,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,0.879805,0.0859603,0.0859603,0.983209,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,88
0.194863,0.268955,0.250177,0.286005,5.5074,-1.64243,0.372277,6.16942,-8.66338,0.965078,-6.46053,1.83462,30.7851,-6.02389,-6.02389,6.43094,64.153,-28.5014,-28.5014,12.7104,55.7225,-35.7701,-35.7701,37.8836,92.0291,-31.7301,-31.7301,57.0403,-6368.44,0.516011,0.00288194,0.116995,0.364112,2.07784,-0.222612,3.83342,4.19876,-1.8475,-1.71316,-0.366622,2.15678,0.784546,0.220318,0.220318,4.48065,0.499046,-0.260093,-0.260093,0.135601,1.5372,0.07906,0.07906,1.32206,4.3188,-0.0411602,-0.0411602,0.710367,-4080.38,157
0.0441767,0.450784,0.332533,0.172506,3.91697,-6.67483,4.25697,4.64647,-7.82001,3.97973,-0.759923,4.96358,58.0322,-34.7413,-34.7413,20.8662,17.574,-8.9271,-8.9271,18.9274,2.94585,-3.2251,-3.2251,27.2524,57.5142,47.2826,47.2826,43.4768,-6797.15,0.29284,0.390009,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03151,-1.79711,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859604,0.0859604,0.983209,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,133
0.463293,0.12789,0.133442,0.275375,-2.84942,-9.97485,9.61729,7.10274,-9.59995,-9.59573,-5.66546,-8.37079,16.2256,8.66881,8.66881,123.333,170.851,35.5263,35.5263,8.71483,60.3441,-21.9369,-21.9369,11.9005,16.2794,25.1103,25.1103,59.9023,-6722.33,0.29284,0.390008,0.10022,0.216931,1.96754,-1.89402,1.98295,1.97645,-2.03152,-1.79711,-1.90083,2.05607,0.96246,0.122668,0.122668,1.16928,0.879803,0.0859599,0.0859599,0.983207,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,-3987.94,161
0.35651,0.0739329,0.0490074,0.520549,-3.1445,6.98398,-0.814244,6.41847,3.01682,1.08143,-4.99342,-8.83828,34.2062,-49.9824,-49.9824,73.0986,34.2736,-21.4418,-21.4418,79.8246,28.6279,52.0643,52.0643,107.301,17.0277,8.99387,8.99387,88.9204,-6620.91,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,114
0.310258,0.0409284,0.123869,0.524945,-2.79931,-9.09115,-8.42045,-6.97746,7.90906,6.76119,-8.98362,-5.42328,23.7011,58.8748,58.8748,170.945,8.09548,21.7536,21.7536,58.6637,169.278,-29.7097,-29.7097,34.2639,20.7193,-4.56646,-4.56646,1.02341,-7057.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.507928,0.148808,0.16611,0.177154,-7.95138,3.7754,3.36953,-4.23217,6.10096,-2.49801,4.33969,4.84157,6.37549,-21.8048,-21.8048,86.133,33.1253,-18.2528,-18.2528,43.9457,13.3571,8.44074,8.44074,30.8756,4.02124,14.7152,14.7152,88.3181,-6789.01,0.10022,0.216931,0.29284,0.390009,-2.03151,-1.79711,-1.90083,2.05607,1.96754,-1.89402,1.98295,1.97645,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,0.962458,0.122668,0.122668,1.16928,0.879805,0.0859604,0.0859604,0.983209,-3987.94,96
0.232825,0.21048,0.397515,0.15918,-0.272459,6.05287,3.32235,-5.44085,6.08727,-7.83498,-0.853284,0.297148,131.656,-23.3489,-23.3489,9.48176,104.783,2.4907,2.4907,1.96381,4.56233,-1.30595,-1.30595,17.9562,24.4096,-0.737037,-0.737037,18.755,-6524.17,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,-3987.94,163
0.0775805,0.43246,0.343688,0.146271,4.19452,2.96735,4.06898,3.44347,6.36099,-3.16886,-2.03454,-2.8186,55.2397,15.5133,15.5133,85.9981,60.3289,33.0018,33.0018,66.237,47.0282,-16.6325,-16.6325,13.2568,218.512,-2.16498,-2.16498,17.8361,-5908.09,0.390008,0.216931,0.29284,0.10022,1.98295,1.97645,-1.90083,2.05607,1.96754,-1.89402,-2.03152,-1.79711,0.879803,0.0859599,0.0859599,0.983207,1.19291,-0.222703,-0.222703,0.891827,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,-3987.94,128
0.270397,0.480508,0.064289,0.184805,-0.0798504,-9.70761,-9.92862,-5.19744,2.71621,-0.471649,-2.30639,1.6335,58.3605,8.43954,8.43954,3.68177,30.1015,10.1102,10.1102,30.9129,52.5956,29.6171,29.6171,43.7613,193.844,35.876,35.876,8.99016,-6758.57,0.29284,0.10022,0.390009,0.216931,1.96754,-1.89402,-2.03151,-1.79711,1.98295,1.97645,-1.90083,2.05607,0.962458,0.122668,0.122668,1.16928,1.28447,0.207977,0.207977,1.04946,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,118
0.348843,0.206592,0.0743772,0.370188,7.10549,9.17619,4.20664,-0.458655,2.01811,-2.17785,-7.51252,9.9954,17.6605,1.40893,1.40893,156.363,28.7143,-12.5631,-12.5631,74.2503,14.428,1.71662,1.71662,0.262499,52.8737,9.11926,9.11926,68.4459,-6564.55,0.29284,0.216931,0.10022,0.390009,1.96754,-1.89402,-1.90083,2.05607,-2.03151,-1.79711,1.98295,1.97645,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.879804,0.0859603,0.0859603,0.983209,-3987.94,186
0.184391,0.27619,0.0283391,0.51108,8.02084,0.222226,4.42248,-3.21658,4.66582,5.68618,4.32797,-7.21369,40.9943,-1.16981,-1.16981,6.46025,54.7528,-19.8051,-19.8051,88.7678,12.6693,15.9001,15.9001,20.8387,99.4056,-38.9122,-38.9122,68.2956,-6171.8,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,1.28447,0.207977,0.207977,1.04946,-3987.94,103
0.187958,0.31067,0.385624,0.115749,9.56011,0.836405,9.17621,7.0437,2.19772,-3.06284,-5.83461,-3.68543,21.615,-44.7194,-44.7194,92.978,3.30111,6.09956,6.09956,33.8254,39.7157,44.9653,44.9653,60.9055,38.4307,27.4824,27.4824,75.8303,-6913.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.226454,0.0885966,0.512963,0.171986,3.31262,1.33157,9.45533,9.58249,3.40002,5.04516,5.30547,-0.0996066,23.0675,6.8808,6.8808,3.79362,91.7113,-80.0972,-80.0972,89.7132,11.1158,-11.9748,-11.9748,148.801,20.9225,8.53456,8.53456,19.8171,-5750.53,0.216932,0.390008,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,1.19291,-0.222703,-0.222703,0.891827,0.879802,0.0859595,0.0859595,0.983206,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,94
0.0792906,0.483797,0.292878,0.144034,-8.60342,9.45138,-2.03988,-3.63975,5.89612,-5.31393,7.26136,9.95381,4.09754,-14.0039,-14.0039,77.1536,20.5836,-1.61391,-1.61391,1.48849,84.2558,-2.26155,-2.26155,3.91003,43.8266,-16.8564,-16.8564,120.665,-7792.65,0.216931,0.10022,0.29284,0.390009,-1.90083,2.05607,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,1.19291,-0.222701,-0.222701,0.891822,1.28448,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,-3987.94,106
0.204707,0.221358,0.280051,0.293884,-4.86685,-3.92448,-4.89155,-4.14073,4.91457,2.81618,-0.922486,-0.00133495,14.1102,35.9971,35.9971,119.459,61.0531,14.2802,14.2802,3.49444,28.9235,30.7241,30.7241,157.604,9.50563,-5.30761,-5.30761,3.87423,-5910.4,0.10022,0.29284,0.390009,0.216931,-2.03151,-1.79711,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859602,0.0859602,0.983208,1.19291,-0.222701,-0.222701,0.891823,-3987.94,109
0.450257,0.293314,0.240073,0.0163563,-0.716053,-3.12651,-6.36985,-1.98487,-3.7117,-4.45892,7.60192,9.28637,18.1101,18.5356,18.5356,80.4309,32.2456,-46.9837,-46.9837,69.4098,2.20444,-4.52196,-4.52196,10.5633,8.39508,6.94294,6.94294,24.2909,-6405.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.422927,0.335907,0.132269,0.108896,3.40471,5.30972,2.86884,-4.35021,-1.54546,-7.24044,2.30859,-2.65761,10.5232,-14.7368,-14.7368,84.5389,23.5114,39.7039,39.7039,67.3006,2.61933,-8.57146,-8.57146,28.1995,129.585,-6.47661,-6.47661,52.5946,-6763.89,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879805,0.0859604,0.0859604,0.983209,0.962458,0.122668,0.122668,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,91
0.485622,0.157312,0.0101562,0.34691,8.66432,-5.26584,-3.76812,1.68505,-0.104834,-5.38007,1.05065,-1.64623,53.8727,7.85403,7.85403,9.58425,96.1066,-48.6765,-48.6765,24.6557,93.7014,-43.1028,-43.1028,101.007,3.91974,15.5241,15.5241,65.62,-6975.53,0.376232,0.00745394,0.216926,0.399388,0.913505,-1.93687,1.01076,-0.571677,-1.92269,2.05621,2.00169,1.92553,4.11999,0.0213574,0.0213574,1.06222,1.226,-0.787891,-0.787891,0.506428,1.16748,-0.176994,-0.176994,0.902526,0.853509,0.0544629,0.0544629,1.07227,-4049.63,115
0.256203,0.262257,0.0195014,0.462038,6.89626,8.9076,2.35307,-0.186165,1.97448,-9.69293,-9.90021,4.50173,1.62396,1.22097,1.22097,2.77422,15.7139,13.2074,13.2074,42.08,27.1199,-65.1145,-65.1145,170.954,14.5322,9.2659,9.2659,13.3695,-6616.34,0.390008,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03152,-1.79711,-1.90083,2.05607,0.879803,0.0859598,0.0859598,0.983206,0.96246,0.122668,0.122668,1.16928,1.28447,0.207976,0.207976,1.04945,1.19291,-0.222703,-0.222703,0.891827,-3987.94,100
0.0166506,0.456741,0.22438,0.302228,2.72414,9.84186,-3.72895,-9.96171,5.12098,8.13092,5.85895,3.64332,7.74959,14.052,14.052,60.5249,3.21091,1.4831,1.4831,0.745716,13.3436,-1.31565,-1.31565,4.91901,3.34843,22.579,22.579,182.969,-9552.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.253865,0.139592,0.271867,0.334676,-2.05479,7.74927,4.89868,5.44108,-5.16049,5.10138,3.52878,3.5945,20.9845,18.134,18.134,49.2185,25.8468,-44.4831,-44.4831,91.7958,39.82,-25.329,-25.329,16.5001,25.8086,12.0037,12.0037,65.5937,-6098.15,0.10022,0.390008,0.216931,0.29284,-2.03152,-1.79711,1.98295,1.97646,-1.90083,2.05607,1.96754,-1.89402,1.28447,0.207976,0.207976,1.04945,0.879802,0.0859595,0.0859595,0.983205,1.19291,-0.222703,-0.222703,0.891826,0.96246,0.122668,0.122668,1.16928,-3987.94,80
