pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,pi^0,pi^1,pi^2,pi^3,mu^0_0,mu^0_1,mu^1_0,mu^1_1,mu^2_0,mu^2_1,mu^3_0,mu^3_1,sigma^0_00,sigma^0_01,sigma^0_10,sigma^0_11,sigma^1_00,sigma^1_01,sigma^1_10,sigma^1_11,sigma^2_00,sigma^2_01,sigma^2_10,sigma^2_11,sigma^3_00,sigma^3_01,sigma^3_10,sigma^3_11,logL,step
0.310138,0.325797,0.277624,0.0864407,-5.75848,6.83534,-1.27881,2.81498,0.200872,4.93764,0.499441,-2.1668,1.17525,1.02057,1.02057,1.84911,3.8424,-3.98316,-3.98316,4.13291,0.0301265,0.0433846,0.0433846,4.88544,2.66126,1.26943,1.26943,1.70484,-10178.5,0.206114,0.0194272,0.390333,0.384125,-1.98369,2.01117,0.0864579,1.636,2.01977,1.96754,0.917404,-1.90616,1.10314,-0.213665,-0.213665,0.881224,1.67093,-1.91585,-1.91585,2.20216,0.838902,0.0275929,0.0275929,1.02904,4.06888,0.0205255,0.0205255,1.09533,-4048.34,84
0.229235,0.187245,0.510729,0.0727901,4.71267,-0.285578,1.02171,-9.35059,-4.03485,1.27305,-6.31028,9.45349,0.126911,0.266988,0.266988,0.84925,0.0410146,-0.330624,-0.330624,7.12592,0.170376,0.579079,0.579079,2.5121,3.29999,-3.901,-3.901,8.02129,-14251.1,0.29284,0.390009,0.216931,0.10022,1.96754,-1.89402,1.98295,1.97645,-1.90083,2.05607,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,0.879804,0.0859603,0.0859603,0.983208,1.19291,-0.222701,-0.222701,0.891822,1.28447,0.207977,0.207977,1.04946,-3987.94,212
0.274977,0.193298,0.158857,0.372869,0.0572271,5.6131,1.85498,-3.64144,6.23905,-6.0638,-2.5351,4.17244,2.11142,0.407791,0.407791,0.598722,1.06074,0.119699,0.119699,0.0329502,0.952344,-0.595011,-0.595011,0.523118,0.138,-0.896613,-0.896613,5.92101,-20723.5,0.390009,0.10022,0.29284,0.216931,1.98295,1.97645,-2.03152,-1.79711,1.96754,-1.89402,-1.90083,2.05607,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04945,0.962459,0.122668,0.122668,1.16928,1.19291,-0.222702,-0.222702,0.891827,-3987.94,84
0.182917,0.0589457,0.188454,0.569683,9.10657,0.0420324,-8.8063,-1.52856,-0.551709,-2.53845,-6.26621,2.4513,4.37628,-4.20834,-4.20834,6.11595,4.74871,1.09426,1.09426,3.34411,4.34988,2.98065,2.98065,2.04306,5.22358,-0.0483592,-0.0483592,0.0966097,-12664.1,0.404503,0.215422,0.00523137,0.374843,2.19499,0.415107,-0.0156018,-2.09577,1.41677,-1.09364,-0.422413,2.0579,0.588515,0.123015,0.123015,4.22638,4.76512,-0.326186,-0.326186,0.961562,0.191161,0.078387,0.078387,0.0321895,4.22896,-0.0647444,-0.0647444,0.834435,-4076.29,171
0.231022,0.383957,0.17351,0.211512,-7.73338,9.83916,5.81285,0.939465,0.773734,0.806982,8.65298,-1.47614,2.62498,2.07414,2.07414,2.0381,1.01015,-0.134526,-0.134526,0.622181,0.597685,-0.362663,-0.362663,0.289029,0.659378,0.40726,0.40726,2.4645,-17529.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.394398,0.225015,0.265943,0.114644,-7.87232,-5.74297,7.83154,-9.76332,8.63371,6.06722,-5.99803,7.24944,1.95011,-1.51099,-1.51099,5.94576,5.95383,0.211873,0.211873,2.12665,2.60707,0.827037,0.827037,0.529851,0.430776,0.964801,0.964801,2.62883,-22024.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.444256,0.110304,0.360826,0.084614,-1.6768,1.921,-8.8863,9.77594,2.39603,9.72326,1.18723,0.744305,7.23101,4.6184,4.6184,4.18288,1.4469,-1.14165,-1.14165,1.07292,0.0394741,0.0471177,0.0471177,0.192145,0.963723,-0.773286,-0.773286,0.830196,-8523.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.227051,0.417284,0.322283,0.0333819,2.90708,-1.57493,-9.16779,8.41334,2.58939,-8.88638,-8.36248,8.58827,1.32697,0.630076,0.630076,1.09655,2.56813,-0.563708,-0.563708,0.133533,0.297415,-0.507189,-0.507189,1.73571,1.0553,-1.93584,-1.93584,3.82814,-15680.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0520716,0.365168,0.297972,0.284788,-9.26897,-8.0055,8.54777,9.41681,2.50418,-2.42703,1.32441,3.51751,3.43375,0.32291,0.32291,0.0862703,3.01904,-1.09391,-1.09391,8.77643,6.67643,-2.83067,-2.83067,3.70846,3.80732,-2.9778,-2.9778,2.33126,-6721.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.355576,0.0739309,0.261271,0.309222,-4.11509,-9.66632,1.38909,-1.97454,-6.39195,-1.02953,-4.10015,-0.932502,2.35262,-0.885523,-0.885523,1.84378,0.328307,0.421829,0.421829,1.26543,0.488264,-1.31625,-1.31625,3.56872,0.0769533,-0.13079,-0.13079,1.07507,-18545.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.141129,0.229654,0.378473,0.250744,-0.0355519,-2.41391,2.84641,-3.2358,0.873663,-5.64467,-4.16818,-4.25793,1.47044,1.66071,1.66071,2.19606,2.96493,-2.01547,-2.01547,1.91955,2.9396,0.349233,0.349233,0.586984,2.52372,3.2681,3.2681,6.50574,-7566.57,0.395167,0.282882,0.0110648,0.310886,1.94915,1.98253,1.9859,-1.8316,1.564,-2.96714,-1.98055,0.802981,0.94642,0.0846417,0.0846417,0.952836,0.962476,0.0758513,0.0758513,1.16028,0.393591,0.164897,0.164897,0.0697035,1.16761,-0.0377757,-0.0377757,4.29002,-4043.48,169
0.410302,0.210964,0.0969458,0.281788,-0.83852,3.43551,8.01752,-6.287,7.31933,-3.10299,-8.75148,-0.811012,0.708632,-1.15952,-1.15952,2.37204,0.0794288,-0.263514,-0.263514,2.41182,1.2011,-1.9946,-1.9946,4.72867,2.74321,1.51108,1.51108,0.874321,-17810.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.280009,0.525199,0.0991114,0.0956803,-9.08298,-4.95361,2.69511,-0.380452,-6.85217,9.01695,9.86838,-7.86915,2.45739,0.29808,0.29808,0.266328,2.46521,1.98348,1.98348,2.80279,3.3909,-1.53599,-1.53599,3.27532,0.536518,0.0369412,0.0369412,0.00697793,-7950.15,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.342152,0.375202,0.227863,0.0547827,-4.38876,-7.1875,-5.96006,-9.10971,8.93165,-0.776427,0.791985,-2.18882,0.0220506,-0.307528,-0.307528,6.0817,4.49152,0.621582,0.621582,0.194441,3.81196,-2.29405,-2.29405,3.90811,0.388391,-0.148157,-0.148157,0.822875,-12349.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.23753,0.00603284,0.265968,0.490469,9.93665,8.95297,-0.891548,-3.54418,4.1612,-2.19293,-7.58544,8.26408,0.976802,0.708086,0.708086,2.95173,4.6297,-1.66166,-1.66166,1.16663,1.04599,-0.321765,-0.321765,1.19814,0.0960308,-0.207725,-0.207725,0.464572,-12569.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0945195,0.181157,0.201786,0.522538,5.20382,6.72312,-3.8797,7.93971,5.19362,8.98731,-5.91404,-9.31627,1.38728,0.0644073,0.0644073,0.363081,0.34379,-0.657063,-0.657063,1.39674,0.0596749,-0.455776,-0.455776,5.55605,0.0779065,0.238519,0.238519,1.22879,-48185.2,0.397832,0.218562,0.00232844,0.381277,2.00238,1.93007,-1.9098,2.04727,4.22366,-2.20211,0.903695,-1.90953,0.850105,0.0577217,0.0577217,1.06843,1.18017,-0.190923,-0.190923,0.909374,0.409506,0.639373,0.639373,0.998412,4.02542,0.0294043,0.0294043,1.08461,-4053.86,130
0.350528,0.273647,0.356839,0.0189853,-4.68295,-3.46161,0.810638,7.10847,-3.59903,-0.502995,-3.20557,-5.98658,1.58031,-2.08377,-2.08377,3.72123,1.44496,-0.801313,-0.801313,0.453762,0.767083,0.0820105,0.0820105,0.9217,4.68851,-0.742726,-0.742726,2.76431,-15951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.198342,0.331719,0.298743,0.171195,3.52854,4.39439,3.4636,7.2337,-4.02842,-3.12682,-9.63859,3.67965,1.26532,1.43234,1.43234,2.3727,1.6731,0.228384,0.228384,0.0879605,1.08499,0.371531,0.371531,0.128883,0.490722,0.166634,0.166634,1.87201,-15410.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.375838,0.300288,0.0118371,0.312037,7.89708,-9.1569,9.76277,-6.31919,-8.18478,-0.594714,-2.57219,5.8531,3.34474,-1.58887,-1.58887,0.822948,6.58058,-0.930022,-0.930022,2.36869,2.28884,1.93997,1.93997,3.57287,1.23298,0.599874,0.599874,1.51674,-15108.1,0.00547932,0.526669,0.109654,0.358197,-4.33751,-2.79529,2.06857,-0.209365,-1.84867,-1.57456,-0.361193,2.17854,0.151037,-0.0528239,-0.0528239,0.0637637,0.8177,0.270718,0.270718,4.53595,1.04395,-0.0652688,-0.0652688,1.48423,4.33548,-0.037725,-0.037725,0.696412,-4081.81,113
0.407588,0.245507,0.00366436,0.343242,-1.90213,5.42293,-8.48019,-8.09904,0.578693,5.79101,4.29168,-2.62211,0.883773,0.127188,0.127188,0.211608,0.543211,0.425554,0.425554,2.7696,1.80524,-1.55903,-1.55903,1.71857,2.57101,1.3116,1.3116,1.77688,-15185.8,0.216931,0.10022,0.390008,0.29284,-1.90083,2.05607,-2.03152,-1.79711,1.98295,1.97645,1.96754,-1.89402,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.879803,0.0859599,0.0859599,0.983207,0.96246,0.122668,0.122668,1.16928,-3987.94,83
0.136067,0.363991,0.277737,0.222205,-6.46945,-6.16938,1.42895,-5.4845,-1.63241,0.649238,0.000375379,1.33079,0.573939,0.0445118,0.0445118,0.270089,0.377648,0.00631233,0.00631233,6.48286,2.99407,0.388446,0.388446,6.70515,0.633125,-0.593935,-0.593935,0.563961,-5866.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.142976,0.320104,0.305417,0.231503,-6.12185,0.154719,-5.85768,6.74407,-4.93547,2.93355,0.436846,-6.93238,3.39171,2.63061,2.63061,2.06157,3.77212,-1.56024,-1.56024,2.4631,0.845511,0.273495,0.273495,0.27657,0.579937,1.02204,1.02204,1.87459,-14004.8,0.00767463,0.569912,0.161657,0.260756,-1.3739,2.98678,0.998399,1.10286,-2.24448,2.2308,2.06313,-2.03245,0.178633,0.0364715,0.0364715,0.0121236,3.48891,2.20271,2.20271,3.15954,0.871403,-0.0957757,-0.0957757,0.712478,0.91892,0.245174,0.245174,1.07409,-4119.89,105
0.309036,0.0318289,0.218631,0.440505,1.5699,9.83472,-3.01323,2.32785,9.22749,-4.22324,-6.84604,2.60218,0.159545,-0.1649,-0.1649,3.1253,0.195706,-0.182907,-0.182907,0.858541,0.150436,-0.315826,-0.315826,1.86368,0.408261,0.926006,0.926006,2.56029,-18445.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.266609,0.105835,0.490732,0.136824,-6.15449,-4.90458,-7.0508,4.10147,-8.74595,-6.03716,-3.6573,3.7381,1.70664,-0.724672,-0.724672,0.399783,0.954677,0.986476,0.986476,1.09816,3.20277,0.51024,0.51024,1.00843,1.73933,1.85275,1.85275,2.21591,-31167.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.174942,0.245207,0.311067,0.268784,5.91364,-3.71147,0.469384,-6.98175,3.54411,-3.24452,-1.92001,-5.55735,1.04161,1.25547,1.25547,2.19992,1.3981,-0.178186,-0.178186,0.0660053,2.64351,-0.850966,-0.850966,0.293728,0.0375796,-0.136626,-0.136626,2.87439,-51885.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.135354,0.292729,0.251989,0.319928,3.92155,7.0239,-0.173874,1.93623,0.1357,3.56915,-8.44229,-4.4057,0.666252,0.874804,0.874804,1.79249,1.76837,1.71471,1.71471,1.81827,2.96283,1.47607,1.47607,3.20929,1.82242,-0.219369,-0.219369,3.10346,-8283.77,0.38344,0.0130149,0.220088,0.383457,2.0018,1.88762,2.28336,3.2438,-1.89553,2.04063,0.921849,-1.9116,0.80056,0.0258947,0.0258947,1.0447,1.83439,0.340233,0.340233,0.0681608,1.20232,-0.202864,-0.202864,0.912274,4.06986,0.0244014,0.0244014,1.08517,-4050.66,545
0.309177,0.247918,0.267589,0.175316,1.81553,1.28051,-1.21981,-3.33708,-9.10788,4.69439,5.12031,4.44594,1.75158,0.906524,0.906524,1.02117,0.837783,1.60674,1.60674,12.5396,0.00291056,-0.0559867,-0.0559867,2.7836,3.16726,0.250053,0.250053,1.9745,-6908.55,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.335335,0.202415,0.328624,0.133625,0.698575,0.794153,9.95426,-6.49464,-7.61588,2.77877,-4.81991,1.7096,6.37347,-1.05222,-1.05222,0.174823,2.49041,0.4906,0.4906,0.214814,1.65087,-0.539764,-0.539764,0.540414,0.912104,-0.431871,-0.431871,1.13741,-25753.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.30947,0.569149,0.120361,0.00101888,4.05019,-9.05197,-7.5166,1.4352,-0.249874,6.89349,0.32604,3.16462,0.578484,-0.868236,-0.868236,1.55682,1.22112,0.898048,0.898048,0.733884,4.04791,0.0883706,0.0883706,1.06731,0.808914,0.376144,0.376144,0.983926,-17920.2,0.29284,0.216931,0.390009,0.10022,1.96754,-1.89402,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,0.962458,0.122668,0.122668,1.16928,1.19291,-0.222701,-0.222701,0.891822,0.879804,0.0859603,0.0859603,0.983208,1.28448,0.207977,0.207977,1.04946,-3987.94,121
0.135331,0.218103,0.586642,0.0599244,2.07247,-9.66492,5.11101,7.54099,-9.41579,8.55077,3.44706,-1.52143,1.75033,-1.06691,-1.06691,1.60688,8.16936,1.31659,1.31659,0.255785,0.392621,0.378368,0.378368,0.776596,0.594632,0.0655192,0.0655192,1.0674,-17868.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.241874,0.250754,0.108056,0.399316,3.90012,2.22134,3.5444,0.587821,-2.36903,-2.54851,3.52009,9.45118,4.58611,-0.265406,-0.265406,0.0172256,1.01594,-0.656303,-0.656303,1.54212,0.0138656,0.150871,0.150871,3.86794,1.20003,-0.390526,-0.390526,5.1531,-10690.6,0.390008,0.29284,0.216931,0.10022,1.98295,1.97645,1.96754,-1.89402,-1.90083,2.05607,-2.03152,-1.79711,0.879803,0.0859598,0.0859598,0.983207,0.96246,0.122668,0.122668,1.16928,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,-3987.94,126
0.179407,0.0400313,0.339106,0.441456,3.76214,-6.82828,1.71,-1.81958,8.80166,-7.48696,9.85427,-7.62414,5.56915,0.79551,0.79551,0.813431,5.49717,-0.353153,-0.353153,0.125203,0.644853,-0.804521,-0.804521,1.26272,2.38009,1.04151,1.04151,1.67768,-34804.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0583179,0.419947,0.29166,0.230076,0.484572,-1.17246,-6.3861,1.28249,-5.34021,-0.00807002,4.92609,3.1215,0.526402,-0.127375,-0.127375,0.470365,1.94332,0.0252628,0.0252628,5.76328,0.310164,-0.0419131,-0.0419131,0.0924868,0.366443,-0.804118,-0.804118,3.25403,-11621.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.357564,0.457088,0.0793579,0.10599,8.18096,-2.95559,-4.84859,-3.89276,-2.14239,7.83337,1.3504,9.8568,2.94857,-1.25327,-1.25327,0.892863,2.39707,-0.848903,-0.848903,1.17075,1.75687,-0.158487,-0.158487,0.0242218,5.97118,-3.4739,-3.4739,2.44738,-16699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.139526,0.353463,0.186792,0.320219,1.15726,-2.17961,-9.96018,-2.20601,-8.34928,9.81239,1.79981,5.37311,0.264232,-0.396821,-0.396821,0.653386,2.02057,0.265645,0.265645,1.34421,0.627326,0.118206,0.118206,0.0242226,2.89138,0.95124,0.95124,0.474482,-25740,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0255875,0.143302,0.427266,0.403844,5.65467,-3.8909,-8.39728,4.70688,-4.49986,-2.88631,-0.555512,-5.87668,4.36966,-4.5762,-4.5762,5.58465,3.00929,-0.434573,-0.434573,0.7264,1.05506,0.111234,0.111234,0.604506,0.874074,1.43901,1.43901,3.82672,-9399.82,0.390008,0.216931,0.10022,0.29284,1.98295,1.97645,-1.90083,2.05607,-2.03152,-1.79711,1.96754,-1.89402,0.879803,0.0859598,0.0859598,0.983207,1.19291,-0.222703,-0.222703,0.891827,1.28447,0.207976,0.207976,1.04945,0.96246,0.122668,0.122668,1.16928,-3987.94,92
0.226501,0.343858,0.413799,0.0158422,0.43363,4.15553,5.26669,2.04188,-8.79554,-4.44735,-1.69502,5.04503,2.67907,-0.453059,-0.453059,0.155956,0.300024,-0.0181134,-0.0181134,0.398254,8.79568,-1.56485,-1.56485,0.424372,5.02774,1.94598,1.94598,2.46909,-16918.6,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879804,0.0859601,0.0859601,0.983208,0.962458,0.122667,0.122667,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222702,-0.222702,0.891823,-3987.94,95
0.395635,0.292063,0.243367,0.0689344,9.38097,8.42059,-2.1035,-1.0427,-4.67282,-3.0711,6.32384,5.47936,1.88876,0.93474,0.93474,3.88531,6.66835,-5.2047,-5.2047,4.06864,2.88839,1.72989,1.72989,1.03609,0.186633,0.0774421,0.0774421,0.0540432,-25942.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.107435,0.469295,0.0208495,0.402421,8.07122,-7.88139,2.55694,2.21965,1.67964,-7.83497,-5.99382,9.52471,6.57009,0.307754,0.307754,0.325126,1.44586,-1.87051,-1.87051,7.38759,0.790677,0.21561,0.21561,1.0041,2.14576,-3.18747,-3.18747,4.77321,-8876.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.323609,0.148543,0.271262,0.256585,1.15626,7.79629,2.75185,3.86734,-2.01298,-3.7588,1.59702,-1.90575,5.98984,0.17901,0.17901,4.65302,0.629393,-1.2265,-1.2265,2.9372,2.10216,-0.296959,-0.296959,0.444437,0.178673,0.294081,0.294081,4.85485,-6584.5,0.216931,0.390009,0.10022,0.29284,-1.90083,2.05607,1.98295,1.97645,-2.03151,-1.79711,1.96754,-1.89402,1.19291,-0.222701,-0.222701,0.891823,0.879804,0.0859602,0.0859602,0.983208,1.28447,0.207977,0.207977,1.04946,0.962458,0.122668,0.122668,1.16928,-3987.94,110
0.271005,0.0458248,0.297354,0.385816,0.0938812,-4.93346,-9.87037,-2.99948,5.65566,-1.44611,8.82728,5.15031,2.47035,-2.08901,-2.08901,2.45055,0.81706,1.405,1.405,3.13278,1.54595,1.54831,1.54831,1.57068,1.90475,-1.06698,-1.06698,0.598886,-35342.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.385107,0.0169346,0.249269,0.348689,-1.02033,1.91464,1.69753,4.90317,7.80731,3.61414,1.46826,4.45574,2.81255,2.86084,2.86084,4.01231,0.00828753,0.00814853,0.00814853,0.730357,0.124884,0.0478608,0.0478608,0.973707,0.555782,-1.76702,-1.76702,5.85158,-10820.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.410266,0.0574726,0.213931,0.31833,5.31872,7.11166,0.217382,6.21855,3.8152,-9.00694,-8.55172,-5.66131,1.81463,-0.592436,-0.592436,0.721727,0.0808118,-0.670224,-0.670224,5.81716,7.87442,-3.90533,-3.90533,2.06874,0.684629,-0.449951,-0.449951,1.32445,-54627.6,0.390009,0.29284,0.10022,0.216931,1.98295,1.97645,1.96754,-1.89402,-2.03151,-1.79711,-1.90083,2.05607,0.879805,0.0859604,0.0859604,0.983209,0.962458,0.122667,0.122667,1.16928,1.28448,0.207977,0.207977,1.04946,1.19291,-0.222701,-0.222701,0.891822,-3987.94,80
0.197538,0.33714,0.0472177,0.418104,-3.19075,3.30764,8.92065,7.45079,-4.42737,-3.72981,9.50901,5.23216,0.608475,-0.984984,-0.984984,1.59481,1.05536,-1.81698,-1.81698,3.1446,2.80378,2.42652,2.42652,3.89551,1.30747,0.0346192,0.0346192,5.82531,-13353.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.079309,0.218117,0.410053,0.292521,-7.45846,7.8236,0.411869,4.50281,-9.76899,-5.47146,5.67284,-1.34002,3.28315,-1.93775,-1.93775,10.3033,1.44405,-1.12747,-1.12747,1.24203,0.842031,-0.133786,-0.133786,0.264688,0.0979475,-0.267192,-0.267192,0.776717,-12822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0770978,0.62273,0.21242,0.0877523,-5.84358,4.037,4.15593,3.83452,2.13657,4.81297,-9.41932,-3.25415,1.35367,0.230418,0.230418,1.62476,1.75516,-0.098177,-0.098177,0.00985059,0.090174,-0.520036,-0.520036,4.30125,1.49302,-1.74158,-1.74158,2.04603,-18550.3,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.289132,0.0123748,0.0721512,0.626342,-2.52767,1.02359,2.95406,3.12562,-2.32317,1.00205,-5.46946,0.709312,3.05171,2.48127,2.48127,2.02965,3.57414,0.84053,0.84053,5.78623,2.76941,1.09008,1.09008,1.88274,0.703309,0.0082416,0.0082416,0.0052017,-7933.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.264622,0.110819,0.419964,0.204595,-9.33765,8.9765,1.40009,-5.62067,0.680631,7.71689,9.6226,1.7253,0.800731,-0.120191,-0.120191,0.0182683,1.11783,1.62663,1.62663,2.3863,2.15965,1.31359,1.31359,0.812192,2.56409,0.751834,0.751834,0.295869,-61596.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1
0.0834019,0.262505,0.183563,0.47053,-0.387576,3.5661,-6.64614,-1.74445,4.98755,-9.27506,5.43664,8.19652,2.51959,0.693452,0.693452,0.252391,1.04627,-2.80646,-2.80646,7.7784,5.13276,-2.19023,-2.19023,2.92336,0.217651,0.176885,0.176885,0.152394,-18786.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
